Cell HMSLID	Cell line	Small Molecule HMSLID	Small Molecule	Seeding density	Replicate	IC50	Emax	AUC	IC curve fit	r2 for IC curve	EC50 for IC curve	Einf for IC curve	Hill coeff. for IC curve	GR50	GRmax	GR_AOC	GR curve fit	r2 for GR curve	EC50 for GR curve	Einf for GR curve	Hill coeff. for GR curve
50029	MCF7	10024	NVP-TAE684	625	1	0.21923	0.26778	0.40643	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93804	0.098987	0.24704	0.85691	0.069463	-0.22741	0.66023	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93907	0.10978	-0.24928	0.88373
50029	MCF7	10024	NVP-TAE684	1250	1	0.17982	0.24632	0.38998	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99303	0.10215	0.24651	1.2012	0.084186	-0.27877	0.63827	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99484	0.12234	-0.28141	1.1945
50029	MCF7	10024	NVP-TAE684	2500	1	0.18162	0.22843	0.39467	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98685	0.10923	0.22852	1.2011	0.099779	-0.21957	0.59898	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99107	0.13922	-0.22964	1.1347
50029	MCF7	10024	NVP-TAE684	5000	1	0.28052	0.24429	0.35822	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99508	0.15627	0.2404	1.1203	0.17317	-0.10265	0.49273	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99593	0.21487	-0.12682	1.0475
50029	MCF7	10071	Palbociclib	156.25	1	Inf	1.05	0.267	flat fit: x = Einf	0.18913	Inf	1.05	0	Inf	0.99811	0.48972	flat fit: x = Einf	0.20577	Inf	0.99811	0
50029	MCF7	10071	Palbociclib	312.5	1	Inf	0.63098	0.27552	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.81255	0.029551	0.64055	4.9997	0.047838	0.44258	0.42253	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.77624	0.029267	0.45626	4.9581
50029	MCF7	10071	Palbociclib	625	1	Inf	0.79345	0.20603	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.72276	0.049536	0.70811	1.6495	0.036268	0.63257	0.50657	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.57668	0.027409	0.37674	4.9999
50029	MCF7	10071	Palbociclib	1250	1	Inf	0.59209	0.27043	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94319	0.11925	0.57541	2.4314	0.099577	0.061903	0.65268	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91432	0.098132	0.013765	1.9095
50029	MCF7	10071	Palbociclib	2500	1	Inf	0.53333	0.27872	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96511	0.12145	0.52684	1.3859	0.12549	0.092692	0.56052	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95455	0.11103	0.072856	1.2862
50029	MCF7	10071	Palbociclib	5000	1	16.6145	0.49016	0.31723	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9227	0.083917	0.47282	0.5507	0.42974	0.29674	0.42499	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92846	0.10302	0.26995	0.54354
50583	MCF 10A	10146	GSK2126458	156.25	2	0.0014417	0.014663	0.89231	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98547	0.0014094	0.0082642	0.73541	0.0023499	-0.53111	1.2242	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97205	0.0061782	-0.52607	0.74368
50583	MCF 10A	10146	GSK2126458	312.5	2	0.00074356	0.004768	0.91265	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.84716	0.00074356	4.97E-10	0.62759	0.0019031	-0.61213	1.2533	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93741	0.0054454	-0.55435	0.70967
50583	MCF 10A	10146	GSK2126458	625	2	0.00060561	0.0057066	0.93425	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99226	0.00059452	0.0068286	0.74403	0.0015667	-0.52756	1.2185	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94699	0.0043632	-0.4835	0.66049
50583	MCF 10A	10146	GSK2126458	1250	2	0.00089214	0.0069968	0.90038	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97082	0.00089214	3.30E-11	0.59852	0.0029284	-0.50924	1.1388	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93931	0.0080044	-0.47404	0.66318
50583	MCF 10A	10146	GSK2126458	2500	2	0.0030422	0.016645	0.86548	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99014	0.0029023	0.024127	1.0504	0.0029656	-0.66163	1.3182	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96116	0.0065444	-0.60187	0.99824
50583	MCF 10A	10146	GSK2126458	5000	2	0.010142	0.06524	0.72889	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96606	0.0084971	0.09781	1.2298	0.0031842	-0.92842	1.545	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97695	0.0072067	-0.88046	1.2433
50583	MCF 10A	10264	Methotrexate	156.25	2	Inf	0.99984	-0.031304	flat fit: x = Einf	-0.013065	Inf	0.99984	0	Inf	1.0014	-0.032215	flat fit: x = Einf	-0.031836	Inf	1.0014	0
50583	MCF 10A	10264	Methotrexate	312.5	2	Inf	0.62224	0.27177	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92026	0.036376	0.5907	4.9999	Inf	0.72901	0.19851	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91844	0.037376	0.69777	4.9999
50583	MCF 10A	10264	Methotrexate	625	2	0.054101	0.22075	0.48953	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93205	0.046993	0.25277	5	0.061483	0.31124	0.41386	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94707	0.048079	0.35379	5
50583	MCF 10A	10264	Methotrexate	1250	2	0.05136	0.14642	0.50803	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99598	0.047903	0.14711	5	0.056899	0.16471	0.4949	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99544	0.052456	0.16704	5
50583	MCF 10A	10264	Methotrexate	2500	2	0.04979	0.14984	0.52684	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97559	0.045879	0.16786	4.9999	0.047852	-0.12318	0.6709	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98626	0.049251	-0.077487	5
50583	MCF 10A	10264	Methotrexate	5000	2	0.065484	0.24267	0.4491	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.996	0.05567	0.25753	4.4577	0.04557	-0.65093	0.98262	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99568	0.054504	-0.6236	4.5226
50583	MCF 10A	10102	Taxol	156.25	2	0.001075	0.11729	0.67327	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99279	0.0010078	0.13798	5	0.0012112	-0.050651	0.76218	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98321	0.0012153	-0.0057937	3.4813
50583	MCF 10A	10102	Taxol	312.5	2	0.0011665	0.088442	0.70187	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99117	0.0010716	0.095946	2.5106	0.0015595	-0.050734	0.77771	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99174	0.0016699	-0.065963	1.8108
50583	MCF 10A	10102	Taxol	625	2	0.00094884	0.073463	0.73649	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98475	0.00091433	0.084554	5	0.0013233	-0.032639	0.78138	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98431	0.0013787	-0.041708	1.9556
50583	MCF 10A	10102	Taxol	1250	2	0.0018187	0.064163	0.68792	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9975	0.0016864	0.060926	1.7212	0.0025262	-0.076109	0.7361	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99554	0.0027323	-0.076942	1.8246
50583	MCF 10A	10102	Taxol	2500	2	0.0032167	0.12268	0.58846	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99841	0.0028407	0.12343	2.2804	0.0031088	-0.19545	0.769	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9981	0.0035597	-0.18876	2.3648
50583	MCF 10A	10102	Taxol	5000	2	0.007256	0.28587	0.43558	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99142	0.005468	0.28027	2.9061	0.0039817	-0.57416	0.97235	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99212	0.0052098	-0.5845	2.8799
50583	MCF 10A	10250	Etoposide	156.25	2	0.19328	0.060187	0.50648	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9831	0.18181	0.072043	2.5423	0.22467	-0.14722	0.55297	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98778	0.2524	-0.11507	1.7802
50583	MCF 10A	10250	Etoposide	312.5	2	0.23341	0.039057	0.51191	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98666	0.2269	0.047992	3.567	0.27918	-0.17715	0.55498	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99265	0.31314	-0.15197	2.3112
50583	MCF 10A	10250	Etoposide	625	2	0.16867	0.036917	0.54491	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99268	0.16255	0.039317	2.2146	0.23511	-0.14329	0.56388	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99659	0.26817	-0.13208	1.7819
50583	MCF 10A	10250	Etoposide	1250	2	0.15531	0.042545	0.55196	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97402	0.14717	0.038567	1.4914	0.22476	-0.15092	0.56281	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99212	0.25716	-0.11631	1.5528
50583	MCF 10A	10250	Etoposide	2500	2	0.19822	0.11222	0.48272	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99835	0.17009	0.11451	1.6995	0.19755	-0.19742	0.60241	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99931	0.24074	-0.18965	1.6264
50583	MCF 10A	10250	Etoposide	5000	2	0.24815	0.28622	0.41518	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97964	0.18402	0.27199	2.6262	0.14306	-0.43369	0.83255	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98032	0.18362	-0.46213	2.6229
50583	MCF 10A	10099	Nilotinib	156.25	2	6.2532	0.11766	0.084385	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97881	5.9521	0.10932	4.9999	5.9768	0.062324	0.091224	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97556	5.7526	0.087008	4.9994
50583	MCF 10A	10099	Nilotinib	312.5	2	7.0541	0.11527	0.080106	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9855	6.7455	0.10022	5	7.8049	0.10195	0.077245	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98738	7.4949	0.09172	5
50583	MCF 10A	10099	Nilotinib	625	2	8.7001	0.081753	0.067196	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98553	8.4479	0.068379	5	10.0294	0.050604	0.054735	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98667	9.941	0.021644	5
50583	MCF 10A	10099	Nilotinib	1250	2	8.8828	0.087283	0.071227	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98745	8.607	0.072964	5	9.9774	0.033197	0.066646	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99177	9.9638	0.0034	5
50583	MCF 10A	10099	Nilotinib	2500	2	12.3396	0.18978	0.019345	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97451	11.573	0.13717	5	12.0732	-0.001151	0.026012	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98262	12.509	-0.096997	5
50583	MCF 10A	10099	Nilotinib	5000	2	16.3463	0.39779	-0.00043913	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95929	13.3592	0.3177	4.9999	11.9821	-0.2103	0.035121	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98847	13.3965	-0.37351	5
50583	MCF 10A	10049	PLX-4720	156.25	2	22.1967	0.62466	-0.0070285	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89223	22.1965	1.67E-05	5	24.4822	0.7412	-0.010744	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.81993	25.1687	-0.07414	4.9994
50583	MCF 10A	10049	PLX-4720	312.5	2	19.5454	0.48226	-0.0033618	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93701	16.7544	0.26732	4.9646	22.939	0.62799	-0.012318	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.90496	21.0685	0.15918	4.5057
50583	MCF 10A	10049	PLX-4720	625	2	14.5022	0.37984	0.028691	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96776	11.5466	0.34	4.9995	Inf	0.55459	0.010967	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95372	12.3292	0.51491	5
50583	MCF 10A	10049	PLX-4720	1250	2	18.8327	0.45643	0.022606	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94618	16.0279	0.27676	5	22.4188	0.61569	0.010378	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94219	22.2835	0.012467	4.1731
50583	MCF 10A	10049	PLX-4720	2500	2	Inf	0.88608	-0.038714	flat fit: x = Einf	0.27202	Inf	0.88608	0	Inf	0.90149	-0.036826	flat fit: x = Einf	0.18199	Inf	0.90149	0
50583	MCF 10A	10049	PLX-4720	5000	2	Inf	1.05	-0.044743	flat fit: x = Einf	-18.1943	Inf	1.05	0	Inf	1.05	-0.05	flat fit: x = Einf	#NAME?	Inf	1.05	0
50583	MCF 10A	10024	NVP-TAE684	156.25	2	0.21982	0.044799	0.38698	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98592	0.19559	0.087792	1.6526	0.36565	-0.19667	0.39029	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98503	0.50281	-0.19318	1.0256
50583	MCF 10A	10024	NVP-TAE684	312.5	2	0.26815	0.041898	0.3787	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9815	0.24636	0.053988	1.3479	0.51747	-0.18498	0.36535	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98461	0.80539	-0.29006	1.0342
50583	MCF 10A	10024	NVP-TAE684	625	2	0.24645	0.03426	0.40723	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99337	0.23521	0.026523	1.1678	0.50611	-0.16862	0.37315	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99645	0.79051	-0.26958	0.96706
50583	MCF 10A	10024	NVP-TAE684	1250	2	0.37991	0.043237	0.3755	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98871	0.37401	0.0082538	1.064	0.64526	-0.14545	0.34487	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99358	0.9465	-0.23477	1.0048
50583	MCF 10A	10024	NVP-TAE684	2500	2	0.59182	0.094408	0.31576	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99471	0.53649	0.050117	1.076	0.59388	-0.25999	0.37034	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99739	1.044	-0.39095	1.024
50583	MCF 10A	10024	NVP-TAE684	5000	2	1.0521	0.20119	0.26712	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98936	0.78166	0.11311	0.86319	0.2682	-0.60272	0.53176	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98907	0.77099	-0.76817	0.88141
50583	MCF 10A	10071	Palbociclib	156.25	2	0.12367	0.096729	0.56113	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9176	0.10213	0.068687	0.77239	0.14482	-0.12275	0.6091	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95876	0.20394	-0.15121	0.7718
50583	MCF 10A	10071	Palbociclib	312.5	2	0.15943	0.069006	0.556	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.87945	0.15896	0.00098848	0.67013	0.22552	-0.13019	0.56069	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93718	0.26794	-0.10216	1.0788
50583	MCF 10A	10071	Palbociclib	625	2	0.12862	0.084494	0.57192	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.90028	0.12862	3.57E-07	0.54446	0.27816	0.002075	0.5221	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94806	0.41663	-0.13428	0.58882
50583	MCF 10A	10071	Palbociclib	1250	2	0.24778	0.098429	0.46978	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99335	0.19319	0.11445	1.0445	0.48975	0.028022	0.41691	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98983	0.4492	0.035202	0.84481
50583	MCF 10A	10071	Palbociclib	2500	2	0.27553	0.21637	0.46286	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98803	0.11989	0.19196	0.58206	0.24219	0.026385	0.51226	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99076	0.29687	-0.056672	0.52738
50583	MCF 10A	10071	Palbociclib	5000	2	0.48342	0.42608	0.37842	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96491	0.078374	0.41418	0.96862	0.041978	-0.30206	0.86794	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96643	0.072577	-0.33158	0.92919
50058	MDA-MB-231	10146	GSK2126458	156.25	2	0.49192	0.31326	0.31945	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94967	0.18791	0.28128	0.85918	0.12966	-0.20966	0.55519	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95955	0.22925	-0.29443	0.81245
50058	MDA-MB-231	10146	GSK2126458	312.5	2	0.44782	0.27127	0.32325	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95627	0.2183	0.27042	1.0833	0.18802	-0.21221	0.51436	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9595	0.26903	-0.22351	1.0314
50058	MDA-MB-231	10146	GSK2126458	625	2	0.41065	0.24768	0.33862	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.986	0.23209	0.21391	0.97845	0.19803	-0.17386	0.50425	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9879	0.29663	-0.24012	0.97063
50058	MDA-MB-231	10146	GSK2126458	1250	2	0.28361	0.20354	0.38342	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99636	0.16678	0.19235	0.91476	0.16004	-0.19104	0.52724	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99729	0.24061	-0.21756	0.88595
50058	MDA-MB-231	10146	GSK2126458	2500	2	0.34932	0.20562	0.38775	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99346	0.2138	0.13723	0.6535	0.14171	-0.24725	0.56021	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99497	0.36493	-0.41102	0.63426
50058	MDA-MB-231	10146	GSK2126458	5000	2	1.2441	0.28433	0.25188	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99505	0.71476	0.20178	0.93247	0.30328	-0.44008	0.50757	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99507	0.71065	-0.6057	0.93202
50058	MDA-MB-231	10264	Methotrexate	156.25	2	Inf	1.0357	-0.049053	flat fit: x = Einf	-115.8103	Inf	1.0357	0	Inf	1.05	-0.05	flat fit: x = Einf	#NAME?	Inf	1.05	0
50058	MDA-MB-231	10264	Methotrexate	312.5	2	Inf	0.98888	-0.031342	flat fit: x = Einf	-1.6535	Inf	0.98888	0	Inf	1.0072	-0.034065	flat fit: x = Einf	-1.9572	Inf	1.0072	0
50058	MDA-MB-231	10264	Methotrexate	625	2	Inf	1.05	-0.042532	flat fit: x = Einf	-5.9217	Inf	1.05	0	Inf	1.05	-0.043572	flat fit: x = Einf	-9.101	Inf	1.05	0
50058	MDA-MB-231	10264	Methotrexate	1250	2	Inf	0.81438	-0.016709	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.69899	4.2927	0.81167	5	Inf	0.77956	-0.013467	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.7691	4.2947	0.77633	5
50058	MDA-MB-231	10264	Methotrexate	2500	2	Inf	0.59365	0.025933	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95589	3.2617	0.59212	5	5.1862	0.4491	0.039405	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96761	3.3121	0.44688	4.9998
50058	MDA-MB-231	10264	Methotrexate	5000	2	56.287	0.64255	0.045584	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99774	6.0905	0.48856	1.6989	5.8779	0.27789	0.091911	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99768	6.1353	-0.037684	1.6948
50058	MDA-MB-231	10102	Taxol	156.25	2	0.086067	0.36139	0.28691	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8813	0.017844	0.36895	0.85099	0.016468	-0.11295	0.49351	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88395	0.021102	-0.11248	0.81835
50058	MDA-MB-231	10102	Taxol	312.5	2	0.030425	0.32432	0.34033	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94322	0.0094132	0.34785	1.0141	0.010618	-0.10004	0.53601	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94026	0.012645	-0.086228	0.91057
50058	MDA-MB-231	10102	Taxol	625	2	0.025826	0.38243	0.34053	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97325	0.0072862	0.38296	1.1475	0.010316	0.085525	0.49043	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97254	0.0088571	0.076742	1.0931
50058	MDA-MB-231	10102	Taxol	1250	2	0.0089247	0.32885	0.41062	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98334	0.0041004	0.34438	1.5007	0.0056759	0.061833	0.55711	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98293	0.0050081	0.077161	1.3392
50058	MDA-MB-231	10102	Taxol	2500	2	0.012613	0.31707	0.37331	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9826	0.0059215	0.3457	1.5549	0.007429	-0.016092	0.53871	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98304	0.0072057	0.020225	1.3527
50058	MDA-MB-231	10102	Taxol	5000	2	0.055448	0.43531	0.27112	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98502	0.010264	0.46584	1.5909	0.0093283	-0.13817	0.54687	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98499	0.010185	-0.075808	1.6059
50058	MDA-MB-231	10250	Etoposide	156.25	2	1.0497	0.31115	0.25791	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98009	0.55098	0.33838	1.7522	0.48116	-0.22866	0.46309	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98684	0.58796	-0.18603	1.5779
50058	MDA-MB-231	10250	Etoposide	312.5	2	0.62859	0.25442	0.29301	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94943	0.34414	0.33206	1.8111	0.3642	-0.24559	0.47997	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9518	0.42178	-0.12269	1.4951
50058	MDA-MB-231	10250	Etoposide	625	2	1.1336	0.29351	0.25773	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9818	0.61752	0.31258	1.6153	0.65883	-0.09397	0.39086	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98863	0.7154	-0.066873	1.5237
50058	MDA-MB-231	10250	Etoposide	1250	2	0.67873	0.29002	0.28006	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97873	0.41194	0.31181	1.9568	0.50396	-0.014864	0.39265	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9851	0.49906	0.0082716	1.7058
50058	MDA-MB-231	10250	Etoposide	2500	2	0.74953	0.28004	0.29389	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99284	0.43961	0.30481	1.763	0.50041	-0.068354	0.41763	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99425	0.51815	-0.029179	1.6282
