CellLine	HMSLid_CellLine	DrugName	HMSLid_Drug	GR50	GRmax	GRinf	Hill_GR	GR_AOC	GEC50	GR_r2	CtrlNDiv	BiolReplicate
184B5	50576-1	PD184352	10048-101-7	3.2932	-0.074974	-1	0.47659	0.25033	33.0168	0.91696	1.5389	12566.155
184B5	50576-1	PS-1145	10514-102-1	Inf	0.90463	0.90463	0	0.030911	Inf	0.31339	1.4978	5896.065
184B5	50576-1	PS-1145	10514-102-1	Inf	0.95609	0.95609	0	0.049953	Inf	0.33401	1.2996	5897.065
184B5	50576-1	Pemetrexed	10272-999-1	0.24202	-0.28375	-0.27429	1.5454	0.91061	0.32119	0.99305	1.5532	5896.095
184B5	50576-1	Pemetrexed	10272-999-1	0.52125	-0.32372	-0.31051	2.0341	0.85933	0.66097	0.99685	1.2197	5897.095
184B5	50576-1	Purvalanol A	10273-101-1	2.1165	0.23529	0.35093	4.992	0.20725	1.6609	0.95938	1.4536	5896.067
184B5	50576-1	Purvalanol A	10273-101-1	12.8736	-0.36859	-0.23756	4.9663	0.21326	13.9218	0.97786	1.1908	5897.067
184B5	50576-1	QNZ	10515-101-1	0.033944	-0.94265	-0.93388	4.9999	1.0267	0.041906	0.99953	1.281	5897.096
184B5	50576-1	Rapamycin	10052-101-3	Inf	0.77557	0.76263	1.4422	0.15819	0.0057098	0.90495	1.5507	5896.069
184B5	50576-1	Rapamycin	10052-101-3	Inf	-0.93039	-0.93039	0	1.0723	Inf	0.44697	0.3219	7789.068
184B5	50576-1	SB-3CT	10274-101-1	Inf	0.85365	0.85752	4.9996	0.028717	7.1433	0.80445	1.4366	12566.168
184B5	50576-1	Selumetinib	10056-101-2	0.1438	0.06049	0.066731	0.68851	0.44516	0.11679	0.98745	1.5389	12566.155
184B5	50576-1	Sigma A6730	10035-109-2	2.9738	-0.84965	-1	1.0793	0.40275	8.2295	0.9697	1.7248	12566.165
184B5	50576-1	Sorafenib	10008-104-3	5.0875	-0.84276	-0.5815	1.3488	0.53536	9.0139	0.96027	1.52	5896.084
184B5	50576-1	Sorafenib	10008-104-3	1.5297	-0.91316	-0.83166	1.9539	0.68589	2.5255	0.99714	1.2392	5897.085
184B5	50576-1	Sunitinib	10175-106-3	4.5479	-0.95856	-1	1.8632	0.46834	8.2014	0.99686	1.4536	5896.067
184B5	50576-1	Sunitinib	10175-106-3	7.1249	-0.96599	-0.97016	3.7422	0.42649	9.5048	0.99823	1.1908	5897.067
184B5	50576-1	TAPI-0	10519-101-1	Inf	0.892	0.49287	0.41917	0.020298	992.9526	0.72861	1.281	5897.096
184B5	50576-1	TCS 2312	10276-101-1	0.47856	-0.6926	-0.49824	2.046	0.43935	0.67095	0.97683	1.4827	12566.152
184B5	50576-1	TCS PIM-1 1	10520-101-1	2.2885	-0.088331	-0.068305	2.3643	0.32973	2.4158	0.99543	1.6384	12566.135
184B5	50576-1	TPCA-1	10136-101-2	13.3405	0.47565	0.47674	2.6493	0.094338	4.1907	0.98174	1.2047	5897.093
184B5	50576-1	Taxol	10102-101-3	Inf	0.59867	0.64167	4.9974	0.22926	0.0087053	0.69097	1.3178	12979.002
184B5	50576-1	Taxol	10102-101-3	0.017831	-0.092522	0.17836	0.99393	0.47872	0.011439	0.90016	1.0607	9095.002
184B5	50576-1	Temsirolimus	10277-101-1	31.7977	-0.91098	-1	2.7825	0.3358	47.1918	0.85443	1.4366	12566.168
184B5	50576-1	Topotecan	10278-999-1	0.07632	-0.83227	-1	0.49126	0.82072	0.71426	0.98277	1.1992	9095.121
184B5	50576-1	Tozasertib	10021-101-5	2.3437	-0.74935	-1	0.69664	0.39156	11.3448	0.98126	1.6359	12566.169
184B5	50576-1	Trastuzumab	80025-1	Inf	0.71438	0.51299	4.9565	-0.029026	6.7132	0.80002	1.0168	9095.026
184B5	50576-1	Trichostatin A	10279-101-1	26.1403	-0.8868	-0.92954	1.1596	0.66328	64.6781	0.99901	1.4978	5896.065
184B5	50576-1	Trichostatin A	10279-101-1	88.7635	-0.92411	-0.97481	1.5858	0.54205	175.577	0.99577	1.2996	5897.065
184B5	50576-1	Triciribine	10280-101-1	0.08583	-0.66483	-0.73478	0.61778	0.60948	0.37083	0.99625	1.4124	5896.074
184B5	50576-1	Triciribine	10280-101-1	0.14593	-0.68098	-0.62179	1.336	0.62938	0.2672	0.99247	1.2824	5897.074
184B5	50576-1	Valproic acid	10346-110-1	826.7409	0.0037263	-0.07683	0.75127	0.25454	1000	0.96301	1.6413	12566.143
184B5	50576-1	Vorinostat	10282-101-1	114.5492	-0.80927	-1	0.53761	0.52722	884.0629	0.98474	1.4978	5896.065
184B5	50576-1	Vorinostat	10282-101-1	217.2222	-0.70776	-0.86432	0.65744	0.46338	1000	0.985	1.2996	5897.065
184B5	50576-1	XRP44X	10283-101-1	0.34734	0.16744	0.18226	0.78461	0.41834	0.1949	0.99028	1.5151	12566.171
184B5	50576-1	ZM-447439	10096-101-2	Inf	0.62616	0.64344	1.3748	0.13694	0.69572	0.91967	1.6359	12566.169
21MT-1	51107-1	Bortezomib	10241-101-4	2.2237	-0.73731	-0.79573	1.8347	0.43636	3.7367	0.98936	1.9695	14779.203
21MT-1	51107-1	Dichloroacetate	10506-110-1	Inf	0.92332	0.92332	0	0.059587	Inf	-0.24256	0.8672	13719.176
21MT-1	51107-1	Disulfiram	10507-999-1	Inf	0.86366	0.86969	4.9974	0.08519	0.029444	0.64193	0.8124	13719.174
21MT-1	51107-1	MG-132	10107-999-5	Inf	-0.11614	-0.11614	0	0.54817	Inf	0.54176	2.9704	14191.189
21MT-1	51107-1	MG-132	10107-999-5	0.09589	-0.90291	-0.90168	1.3707	0.88863	0.20341	0.9922	1.3733	14607.189
21MT-1	51107-1	Mebendazole	10511-999-1	31.9706	0.087528	-1	1.2398	0.16098	77.5514	0.87824	0.8124	13719.174
21MT-1	51107-1	Methylglyoxal	10512-999-1	680.3208	-0.99541	-0.96448	2.7899	0.63446	999.9999	0.99605	0.76	13719.184
21MT-1	51107-1	Nelfinavir	10513-999-1	10.3082	-0.95128	-1	4.0808	0.16932	13.4927	0.99588	0.8124	13719.174
21MT-1	51107-1	PP242	10345-111-3	0.010929	-0.26401	-0.33994	0.40781	0.73662	0.038991	0.99345	1.1714	15382.211
21MT-1	51107-1	Ribavirin	10516-999-1	Inf	0.96834	0.96834	0	0.041644	Inf	7.3712e-07	1.1714	15382.211
21MT-1	51107-1	Z-Leu-Leu-Norvalinal	10348-999-1	0.40746	-0.61463	-0.62712	2.362	0.61031	0.57483	0.99679	2.9704	14191.189
21MT-1	51107-1	Z-Leu-Leu-Norvalinal	10348-999-1	0.44295	-0.87168	-0.87909	2.4993	0.71488	0.66473	0.99374	1.3733	14607.189
21NT	51108-1	Bortezomib	10241-101-4	3.061	-0.8093	-0.82915	2.2786	0.40779	4.7013	0.98833	1.8667	14783.203
21NT	51108-1	Dichloroacetate	10506-110-1	7.4633	0.79765	-0.99907	1.3558	0.031926	16.7745	0.65064	1.4733	13575.176
21NT	51108-1	Disulfiram	10507-999-1	25.8592	-0.60139	-0.87909	2.9191	0.15236	36.6068	0.98627	1.5845	13575.174
21NT	51108-1	MG-132	10107-999-5	0.1031	-0.35115	-0.15783	5	0.66509	0.10891	0.59426	2.3616	14194.189
21NT	51108-1	MG-132	10107-999-5	0.095363	-0.95556	-0.95364	2.4958	0.95578	0.14625	0.99495	1.0787	14610.189
21NT	51108-1	Mebendazole	10511-999-1	0.70544	0.27596	0.26866	5	0.29442	0.60467	0.94081	1.5845	13575.174
21NT	51108-1	Methylglyoxal	10512-999-1	371.6	-0.93215	-0.85911	1.0101	0.59407	1000	0.93759	1.5871	13653.184
21NT	51108-1	Nelfinavir	10513-999-1	19.7493	-0.209	-0.62892	3.582	0.099123	24.791	0.99465	1.5845	13575.174
21NT	51108-1	PP242	10345-111-3	0.021758	-0.020642	-0.084536	0.36682	0.60368	0.033309	0.9929	1.0341	15383.211
21NT	51108-1	Ribavirin	10516-999-1	Inf	1.0074	1.0074	0	0.046913	Inf	-2.6268e-07	1.0341	15383.211
21NT	51108-1	Z-Leu-Leu-Norvalinal	10348-999-1	0.27941	-0.67178	-0.71852	1.659	0.68878	0.47801	0.99271	2.3616	14194.189
21NT	51108-1	Z-Leu-Leu-Norvalinal	10348-999-1	0.28136	-0.94019	-0.95482	2.0356	0.78757	0.47547	0.99575	1.0787	14610.189
21PT	51109-1	Bortezomib	10241-101-4	0.016913	-0.77711	-0.77676	2.0279	1.0962	0.026853	0.99681	2.0168	14715.203
600MPE	51092-1	(Z)-4-Hydroxytamoxifen	10275-101-1	30.556	0.12738	0.12717	4.9999	0.088084	28.814	0.98263	0.8138	7791.016
600MPE	51092-1	(Z)-4-Hydroxytamoxifen	10275-101-1	70.8978	-0.59264	-0.99578	2.8821	0.086122	103.6946	0.99288	1.0707	9118.019
600MPE	51092-1	17-AAG	10236-101-1	0.19521	-0.62811	-0.96266	0.32776	0.55211	5.1617	0.85247	0.7929	7791.050
600MPE	51092-1	17-AAG	10236-101-1	0.048874	-0.65904	-0.2633	1.2803	0.69615	0.068012	0.91292	1.0733	9118.037
600MPE	51092-1	2-deoxyglucose	10501-999-1	Inf	0.95036	0.95036	0	0.31425	Inf	0.058016	0.7004	13091.177
600MPE	51092-1	5-DFUR	10237-101-1	0.98003	-0.36363	-0.14276	0.50184	0.67815	1.6166	0.91508	0.8349	12224.143
600MPE	51092-1	5-FU	10238-101-1	78.3563	-0.93266	-1	0.80769	0.69255	305.3503	0.98012	1.0401	9118.017
600MPE	51092-1	AG1024	10239-101-1	Inf	1.0423	1.0423	0	0.02819	Inf	0.061032	0.6097	5898.066
600MPE	51092-1	AG1024	10239-101-1	Inf	1.05	1.05	0	0.016484	Inf	0.078029	0.7056	5899.066
600MPE	51092-1	AG1478	10223-101-2	34.6325	-0.64022	-1	1.5428	0.24561	70.5879	0.89288	0.8138	7791.016
600MPE	51092-1	AG1478	10223-101-2	Inf	0.77259	0.85745	5	0.042769	1.0517	0.59843	1.0707	9118.019
600MPE	51092-1	AS-252424	10240-101-1	8.7517	0.27187	-1	0.4003	0.20343	136.1463	0.89826	0.9714	12224.165
600MPE	51092-1	Afatinib	10133-101-2	2.486	-0.98044	-1	2.4546	0.61044	3.8895	0.90299	0.9714	12224.165
600MPE	51092-1	BEZ235	10232-101-2	Inf	0.7744	0.7744	0	0.19818	Inf	0.22841	1.0378	12224.155
600MPE	51092-1	Baicalein	10343-101-1	Inf	0.83488	0.83488	0	0.12992	Inf	-0.018796	1.0105	12224.072
600MPE	51092-1	Baicalein	10343-101-1	76.6116	0.47212	0.47146	4.8965	0.092866	42.6918	0.70949	0.6501	5898.073
600MPE	51092-1	Bortezomib	10241-101-1	1.8599	-0.89049	-1	0.86537	0.5349	6.6199	0.98819	0.7134	5898.074
600MPE	51092-1	Bortezomib	10241-101-1	0.17688	-0.98485	-0.97066	2.3705	0.99984	0.27882	0.99592	0.886	5899.074
600MPE	51092-1	Bosutinib	10189-101-2	6.1779	0.39617	0.41924	5	0.12656	4.2903	0.97565	0.9737	12224.145
600MPE	51092-1	Bromopyruvic acid	10502-101-1	0.13548	-0.99996	-1	2.1106	0.85089	0.228	0.945	0.7004	13091.177
600MPE	51092-1	CGC-11047	10243-999-1	37.2107	-0.53346	-0.99869	0.33354	0.44119	1000	0.83031	0.8558	7791.018
600MPE	51092-1	CGC-11047	10243-999-1	19.3834	-0.34821	-0.84886	0.25167	0.47958	1000	0.80805	1.1089	9118.006
600MPE	51092-1	CGC-11047	10243-999-1	577.7185	-0.99378	-0.89538	1.8706	0.36149	1000	0.7952	0.5982	9120.034
600MPE	51092-1	CPT-11	10246-101-1	23.4696	-0.078694	-0.22342	2.0753	0.066907	28.0416	0.98658	0.5982	9120.034
600MPE	51092-1	Carboplatin	10242-101-1	106.4918	-0.54578	-0.56152	2.1585	0.28132	150.9338	0.98726	1.0538	9118.011
600MPE	51092-1	Carboplatin	10242-101-1	167.7117	-0.89491	-1	1.7883	0.22231	310.0006	0.99427	0.6486	9120.021
600MPE	51092-1	Cetuximab	80027-1	Inf	0.85767	0.85767	0	-0.033211	Inf	0.48602	0.8558	7791.018
600MPE	51092-1	Cetuximab	80027-1	Inf	0.8545	0.8545	0	0.074728	Inf	0.30048	1.1089	9118.006
600MPE	51092-1	Chloroquine	10505-999-1	Inf	-0.99996	-0.99996	0	0.36821	Inf	0.54428	0.7004	13091.177
600MPE	51092-1	Cisplatin	10245-101-1	13.8689	-0.56195	-0.56585	2.488	0.31077	18.8004	0.99566	1.0401	9118.017
600MPE	51092-1	Cisplatin	10245-101-1	44.131	-0.90695	-0.90787	5	0.21262	54.2828	0.99463	0.6486	9120.021
600MPE	51092-1	Dichloroacetate	10506-110-1	Inf	0.97173	0.97173	0	0.043885	Inf	-0.099977	0.8746	13091.176
600MPE	51092-1	Disulfiram	10507-999-1	0.14887	-0.57605	-0.43605	5	0.68708	0.16877	0.94534	0.7967	13091.174
600MPE	51092-1	Docetaxel	10247-101-1	0.075381	0.40546	0.47776	2.4163	0.25722	0.020786	0.88571	0.988	9118.002
600MPE	51092-1	Doxorubicin	10248-101-1	0.526	-0.99805	-0.73679	2.2803	0.6096	0.78248	0.97512	0.5982	9120.034
600MPE	51092-1	Epirubicin	10249-999-1	0.31034	-0.17116	-0.21128	5	0.58696	0.33301	0.95498	1.0401	9118.017
600MPE	51092-1	Erlotinib	10097-102-3	20.133	0.42509	0.39632	0.35546	0.28184	0.24083	0.83667	0.6159	5898.091
600MPE	51092-1	Erlotinib	10097-102-3	38.9228	0.41893	-0.85047	0.30609	0.16217	999.9859	0.93657	1.0401	5899.090
600MPE	51092-1	Etoposide	10250-101-1	15.0245	-0.19332	-0.2481	1.2753	0.3097	20.6072	0.98098	0.7134	5898.074
600MPE	51092-1	Etoposide	10250-101-1	1.1481	-0.27612	-0.34859	0.6359	0.5313	2.6379	0.95783	0.886	5899.074
600MPE	51092-1	Everolimus	10235-101-2	17.0021	0.14277	-1	0.51184	0.16951	145.4347	0.94327	0.8454	12224.164
600MPE	51092-1	FR180204	10110-101-1	22.894	-0.32315	-0.32468	4.9183	0.16955	25.3458	0.94949	0.7139	12224.161
600MPE	51092-1	FTase Inhibitor I	10508-101-1	Inf	0.79817	0.79817	0	0.065386	Inf	0.18245	0.959	12224.154
600MPE	51092-1	Fascaplysin	10251-112-1	0.26595	-0.99801	-1	3.5567	0.77032	0.3622	0.97836	0.7048	5898.085
600MPE	51092-1	Fascaplysin	10251-112-1	0.31115	-0.97663	-0.97646	4.7442	0.66541	0.39093	0.99904	1.1144	5899.084
600MPE	51092-1	GM6001	10509-101-1	Inf	0.87943	0.87943	0	0.045956	Inf	-0.034127	0.6718	5898.096
600MPE	51092-1	GSK1070916	10062-101-3	8.8575	-0.74574	-0.75334	4.7981	0.1096	10.7272	0.99272	1.0946	9118.001
600MPE	51092-1	GSK1070916	10062-101-3	8.0326	-0.99542	-0.99968	4.9967	0.1399	10.0075	0.99641	0.618	9120.001
600MPE	51092-1	GSK1838705	10255-101-1	0.32342	-0.99784	-1	0.82121	0.72542	1.2324	0.94759	0.6159	5898.091
600MPE	51092-1	GSK1838705	10255-101-1	0.22856	-0.96104	-1	0.86557	0.68201	0.81326	0.99656	0.885	5899.070
600MPE	51092-1	GSK1838705	10255-101-1	0.45454	0.10733	0.13315	2.2958	0.40628	0.39719	0.9921	1.0401	5899.090
600MPE	51092-1	GSK1838705	10255-101-1	0.26223	-0.87509	-1	0.5949	0.62158	1.6623	0.98909	1.1012	5899.098
600MPE	51092-1	GSK2126458	10146-101-2	0.0051786	-0.91923	-0.99194	0.5968	1.0821	0.032341	0.99094	0.5904	5898.086
600MPE	51092-1	GSK461364	10013-101-3	10.8509	0.4914	0.49099	4.9999	0.10889	4.8594	0.74389	1.0946	9118.001
600MPE	51092-1	GSK461364	10013-101-3	10.3882	-0.99726	-1	5	0.27562	12.9409	0.76817	0.618	9120.001
600MPE	51092-1	GSK923295	10257-101-1	Inf	0.59596	0.59596	0	0.1146	Inf	0.49848	1.0946	9118.001
600MPE	51092-1	GSK923295	10257-101-1	Inf	0.47946	0.47946	0	0.12444	Inf	0.29148	0.618	9120.001
600MPE	51092-1	GW-5074	10029-101-2	Inf	0.81565	0.81565	0	0.041441	Inf	-0.0040394	0.6095	5898.088
600MPE	51092-1	Gefitinib	10098-101-2	3.5285	-0.31445	-1	0.70192	0.19802	16.8785	0.95455	0.8138	7791.016
600MPE	51092-1	Gefitinib	10098-101-2	10.9537	-0.06899	-1	1.0714	0.12943	30.5419	0.95574	1.0707	9118.019
600MPE	51092-1	Geldanamycin	10108-101-2	0.028904	-0.073496	-0.012269	4.8863	0.63018	0.029047	0.99086	1.0154	9118.012
600MPE	51092-1	Geldanamycin	10108-101-2	0.043409	-0.29684	-0.2135	2.0507	0.69171	0.051627	0.99434	0.6867	9120.012
600MPE	51092-1	Gemcitabine	10252-101-1	0.024058	0.13587	0.21138	1.2273	0.54623	0.015375	0.96637	1.0538	9118.011
600MPE	51092-1	Glycyl-H-1152	10253-102-1	Inf	0.97293	0.97293	0	0.068763	Inf	0.18421	0.7734	12224.160
600MPE	51092-1	ICRF-193	10259-101-1	Inf	0.67101	0.67101	0	0.11516	Inf	0.33726	1.0737	12224.157
600MPE	51092-1	IKK16	10228-102-2	4.1922	-0.9978	-1	5	0.47378	5.2224	0.9724	0.6963	5898.093
600MPE	51092-1	Ibandronate	10258-110-1	126.6882	-0.41513	-0.4152	4.3619	0.28815	145.5213	0.99486	0.8349	12224.143
600MPE	51092-1	Imatinib	10023-103-3	24.5126	-0.99952	-0.99995	4.9997	0.43496	30.5363	0.99065	0.6159	5898.091
600MPE	51092-1	Imatinib	10023-103-3	24.0109	-0.98603	-0.98425	4.6046	0.42453	30.4111	0.99763	1.0401	5899.090
600MPE	51092-1	Ispinesib	10260-999-1	0.010488	-0.9986	-1	0.37784	0.80761	0.19206	0.88901	0.6532	5898.067
600MPE	51092-1	Ispinesib	10260-999-1	0.020135	-0.99725	-0.54623	2.4427	0.84736	0.027241	0.93759	0.9897	5899.067
600MPE	51092-1	Ixabepilone	10261-101-1	0.05465	-0.99666	-1	0.29311	0.57208	2.3193	0.63086	0.6975	5898.095
600MPE	51092-1	Ixabepilone	10261-101-1	Inf	-0.98008	-0.98008	0	0.9711	Inf	0.36771	1.0334	5899.094
600MPE	51092-1	JNK-IN-5A	10208-101-2	Inf	0.93024	0.93024	0	0.083898	Inf	-2.8606e-08	1.021	12224.144
600MPE	51092-1	L-779450	10262-101-1	8.2032	-0.71319	-0.98265	1.6243	0.19326	16.018	0.98153	0.7139	12224.161
600MPE	51092-1	LBH589	10263-101-1	0.1927	-0.90381	-0.91589	1.4424	0.68749	0.39653	0.99337	0.959	12224.154
600MPE	51092-1	Lapatinib	10051-999-3	Inf	0.72366	0.4664	0.13267	0.15311	43.729	0.75185	1.1012	5899.098
600MPE	51092-1	Lestaurtinib	10230-101-2	1.5478	-0.98081	-0.99273	2.0253	0.42475	2.6561	0.99483	0.959	12224.154
600MPE	51092-1	MG-132	10107-101-2	0.48313	-0.96782	-0.95414	4.9993	0.68687	0.59815	0.99877	0.9737	12224.145
600MPE	51092-1	MG-132	10107-999-5	0.51937	-0.081879	-0.23066	5	0.4836	0.56031	0.94328	1.3593	14197.189
600MPE	51092-1	MLN4924	10265-101-1	0.28672	-0.20338	-0.10898	1.5942	0.46857	0.32447	0.98086	1.0314	12224.135
600MPE	51092-1	Mebendazole	10511-999-1	14.6461	0.32432	-1	0.31469	0.22452	480.7065	0.87863	0.7967	13091.174
600MPE	51092-1	Methotrexate	10264-101-1	0.042749	0.18994	0.23637	0.921	0.57074	0.021335	0.94918	0.7048	5898.085
600MPE	51092-1	Methotrexate	10264-101-1	Inf	0.74018	0.54251	0.2308	0.11575	124.5971	0.6762	1.1144	5899.084
600MPE	51092-1	Methylglyoxal	10512-999-1	541.652	-0.99985	-0.97087	2.5719	0.6677	823.9931	0.99516	0.8014	13091.184
600MPE	51092-1	NSC 663284	10266-101-1	3.069	-0.9666	-0.96617	5	0.6239	3.8058	0.99732	1.0761	12224.152
600MPE	51092-1	NU6102	10267-101-1	13.3589	-0.9366	-0.93846	4.9766	0.17395	16.5191	0.99585	0.8621	12224.147
600MPE	51092-1	Nelfinavir	10513-999-1	7.8967	-0.88854	-1	2.6806	0.23373	11.8971	0.97606	0.7967	13091.174
600MPE	51092-1	Nilotinib	10099-101-2	Inf	0.98941	0.98941	0	-0.024908	Inf	-0.6099	0.9737	12224.145
600MPE	51092-1	Nutlin 3a	10268-101-1	21.5743	-0.11365	-1	1.1687	0.20408	55.2293	0.82544	0.6097	5898.066
600MPE	51092-1	Nutlin 3a	10268-101-1	42.4744	0.29661	-1	0.99087	0.15297	128.7188	0.68056	0.7056	5899.066
600MPE	51092-1	Olomoucine II	10344-101-1	5.5817	-0.8385	-0.87673	1.6199	0.40769	10.4306	0.9941	0.8621	12224.147
600MPE	51092-1	Oxaliplatin	10269-101-1	12.8043	-0.52193	-0.66033	1.0241	0.40391	29.1307	0.98348	1.0538	9118.011
600MPE	51092-1	Oxaliplatin	10269-101-1	16.8933	-0.95696	-1	1.2536	0.4435	40.5802	0.98859	0.6486	9120.021
600MPE	51092-1	Oxamflatin	10270-101-1	2.7922	-0.98795	-1	1.1301	0.38282	7.3813	0.98723	0.8621	12224.147
600MPE	51092-1	PD 98059	10271-101-2	124.175	0.67465	-1	0.6156	0.060531	739.7582	0.8626	1.0761	12224.152
600MPE	51092-1	PD173074	10026-101-3	7.8256	-0.97999	-1	3.7527	0.30298	10.4872	0.92671	0.6963	5898.093
600MPE	51092-1	PD184352	10048-101-7	Inf	0.6879	0.6879	0	0.18773	Inf	0.13728	1.0378	12224.155
600MPE	51092-1	PS-1145	10514-102-1	Inf	0.98975	0.98975	0	0.14298	Inf	0	0.6845	5898.065
600MPE	51092-1	PS-1145	10514-102-1	Inf	0.84905	0.84905	0	0.11818	Inf	1.614e-05	1.0946	5899.065
600MPE	51092-1	Pemetrexed	10272-999-1	Inf	0.30763	0.30763	0	0.68768	Inf	-7.627e-07	0.6975	5898.095
600MPE	51092-1	Pemetrexed	10272-999-1	Inf	1.05	1.05	0	-0.016669	Inf	-0.17539	1.0334	5899.094
600MPE	51092-1	Purvalanol A	10273-101-1	Inf	0.88371	0.88371	0	0.086652	Inf	0.13558	0.6532	5898.067
600MPE	51092-1	Purvalanol A	10273-101-1	27.8192	-0.17212	-1	0.7954	0.25104	110.7119	0.90033	0.9897	5899.067
600MPE	51092-1	QNZ	10515-101-1	Inf	0.6881	0.67109	4.7174	0.15277	0.065848	0.91448	0.6718	5898.096
600MPE	51092-1	Rapamycin	10052-101-3	Inf	0.58181	0.64509	2.3199	0.2344	0.026676	0.93097	1.0389	5899.068
600MPE	51092-1	Rapamycin	10052-101-3	0.15062	-0.020932	0.17371	0.32205	0.49255	0.040022	0.73328	0.8032	7791.068
600MPE	51092-1	SB-3CT	10274-101-1	Inf	0.84416	0.84416	0	0.13703	Inf	-0.16366	1.021	12224.144
600MPE	51092-1	Selumetinib	10056-101-2	0.53417	0.28882	0.30135	0.5585	0.33219	0.1023	0.96527	1.0378	12224.155
600MPE	51092-1	Sigma A6730	10035-109-2	6.566	-0.93705	-1	1.5568	0.36107	13.2976	0.96095	0.9714	12224.165
600MPE	51092-1	Sorafenib	10008-104-3	57.2615	-0.98962	-1	2.6854	0.35123	86.2051	0.9042	0.7048	5898.085
600MPE	51092-1	Sorafenib	10008-104-3	211.3409	0.17063	-0.43196	0.40062	0.19098	1000	0.71743	1.1144	5899.084
600MPE	51092-1	Sunitinib	10175-106-3	5.2971	-0.99861	-1	3.1208	0.57566	7.5322	0.93697	0.6532	5898.067
600MPE	51092-1	Sunitinib	10175-106-3	2.3783	-0.99953	-1	1.5066	0.60791	4.9312	0.98886	0.9897	5899.067
600MPE	51092-1	TAPI-0	10519-101-1	89.2479	0.67704	-0.9738	0.56843	0.054074	597.7334	0.91214	0.6718	5898.096
600MPE	51092-1	TCS 2312	10276-101-1	0.80859	-0.58509	-0.52287	2.9236	0.42466	1.0329	0.99107	1.0761	12224.152
600MPE	51092-1	TCS PIM-1 1	10520-101-1	Inf	0.7869	0.7869	0	0.099297	Inf	0.127	1.0314	12224.135
600MPE	51092-1	TPCA-1	10136-101-2	Inf	0.57203	0.57203	0	0.1719	Inf	0.063121	0.6963	5898.093
600MPE	51092-1	Taxol	10102-101-3	0.073992	0.39168	0.39195	1.4923	0.32152	0.026505	0.98695	0.988	9118.002
600MPE	51092-1	Temsirolimus	10277-101-1	5.4779	-0.3435	-1	0.41894	0.34472	75.4202	0.8258	1.021	12224.144
600MPE	51092-1	Tozasertib	10021-101-5	8.1844	-0.57538	-0.69514	2.4529	0.1352	11.6755	0.99835	0.7734	12224.160
600MPE	51092-1	Trametinib	10142-999-2	0.0040161	0.060754	0.17344	1.5319	0.55038	0.0030411	0.97415	0.7929	7791.050
600MPE	51092-1	Trametinib	10142-999-2	0.035826	0.25173	0.25912	1.1692	0.3787	0.019183	0.97826	1.0154	9118.012
600MPE	51092-1	Trametinib	10142-999-2	0.0056377	-0.38233	-0.2547	0.7586	0.71065	0.0097006	0.96805	0.6867	9120.012
600MPE	51092-1	Trichostatin A	10279-101-1	4.7954	-0.99271	-1	1.0025	0.97286	14.3461	0.98099	0.6845	5898.065
600MPE	51092-1	Trichostatin A	10279-101-1	7.6202	-0.95197	-0.96007	1.6677	0.93775	14.489	0.98956	1.0946	5899.065
600MPE	51092-1	Triciribine	10280-101-1	0.57767	-0.042251	-0.53543	0.37774	0.37875	3.9687	0.96675	0.7134	5898.074
600MPE	51092-1	Triciribine	10280-101-1	0.63713	0.034147	-1	0.23468	0.37482	68.7481	0.95226	0.886	5899.074
600MPE	51092-1	Valproic acid	10346-110-1	1234.0887	-0.082903	0.12621	1.3831	0.19132	1000	0.83815	0.8349	12224.143
600MPE	51092-1	Vinorelbine	10281-101-1	0.075619	-0.98633	-1	0.32747	0.566	2.1659	0.70693	0.8558	7791.018
600MPE	51092-1	Vinorelbine	10281-101-1	2.6393	-0.97726	-1	0.66162	0.7126	13.8879	0.77284	1.1089	9118.006
600MPE	51092-1	Vorinostat	10282-101-1	45.5536	-0.98682	-1	0.90624	0.81202	153.1115	0.97901	0.6845	5898.065
600MPE	51092-1	Vorinostat	10282-101-1	85.578	-0.95896	-1	1.0121	0.74403	253.3925	0.97595	1.0946	5899.065
600MPE	51092-1	XRP44X	10283-101-1	Inf	0.70693	0.67979	1.3565	0.15688	0.72241	0.63413	1.0737	12224.157
600MPE	51092-1	Z-Leu-Leu-Norvalinal	10348-999-1	1.1252	-0.69432	-0.65117	2.4088	0.51359	1.5907	0.9951	1.3593	14197.189
600MPE	51092-1	ZM-447439	10096-101-2	Inf	0.52322	0.67568	4.9996	0.12726	0.71576	0.71308	0.7734	12224.160
AU565	50091-1	(Z)-4-Hydroxytamoxifen	10275-101-1	42.5725	-0.84971	-1	2.5806	0.23593	65.1651	0.95186	1.1616	7793.016
AU565	50091-1	(Z)-4-Hydroxytamoxifen	10275-101-1	10.7766	0.067928	0.39454	5	0.16248	7.8941	0.69851	1.9541	7794.016
AU565	50091-1	17-AAG	10236-101-1	0.053188	-0.58596	-0.40802	1.0317	0.73608	0.094839	0.96554	1.0948	7793.037
AU565	50091-1	17-AAG	10236-101-1	0.15634	-0.91861	-1	0.34751	0.58191	3.6902	0.80596	1.2617	9146.037
AU565	50091-1	5-DFUR	10237-101-1	16.7706	-0.14928	-0.23162	0.35274	0.45851	49.3415	0.89297	1.6077	10880.143
AU565	50091-1	5-FU	10238-101-1	7.1465	-0.39504	-0.55127	0.38323	0.73045	49.6887	0.97806	1.2119	7793.035
