Cell HMSLID	Cell line	Small Molecule HMSLID	Small Molecule	IC50	Emax	AUC	IC curve fit	r2 for IC curve	EC50 for IC curve	Einf for IC curve	Hill coeff. for IC curve	GR50	GRmax	AUC_GR	GR curve fit	r2 for GR curve	EC50 for GR curve	Einf for GR curve	Hill coeff. for GR curve
51088	184A1	10269	Oxaliplatin	9.0893	0.020748	0.33431	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98188	8.8473	0.014615	1.0995	3.3028	-0.99084	0.7305	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96471	7.7788	-1	1.2825
51088	184A1	10270	Oxamflatin	2.9134	0.010788	0.24727	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98748	2.9134	3.41E-11	1.3865	1.6664	-0.95384	0.47542	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99139	3.4782	-1	1.4931
51088	184A1	10102	Taxol	48.5877	0.50887	0.1337	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93573	48.5875	4.02E-07	0.34873	0.006165	-1	1.3186	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99903	0.0076791	-0.9992	5
51088	184A1	10102	Taxol	Inf	0.60585	0.2025	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95782	0.015334	0.66127	1.5558	Inf	0.43887	0.28283	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95607	0.016134	0.5228	1.4768
51088	184A1	10102	Taxol	Inf	0.62021	0.1614	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92345	0.37516	0.55543	0.40157	0.053267	-0.19521	0.53598	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92208	0.14426	-0.27936	0.4455
51088	184A1	10102	Taxol	Inf	0.71219	0.15971	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96774	0.017504	0.71973	2.1482	0.039966	0.3993	0.33786	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97869	0.017452	0.4148	2.1357
51088	184A1	10026	PD173074	15.0177	0.35922	0.051633	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97275	9.2209	0.30695	1.951	8.4893	-0.08129	0.096754	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98656	10.1357	-0.19726	1.8761
51088	184A1	10048	PD184352	25.9204	0.4571	0.086964	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93616	25.9202	2.10E-06	0.67208	8.5487	0.11718	0.1434	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95084	48.2499	-1	0.63481
51088	184A1	10271	PD 98059	Inf	0.8402	0.040475	flat fit: x = Einf	0.43679	Inf	0.8402	0	Inf	0.76195	0.060372	flat fit: x = Einf	0.43743	Inf	0.76195	0
51088	184A1	10272	Pemetrexed	0.77594	0.35407	0.45527	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99404	0.38077	0.35132	1.7037	0.40548	-0.016756	0.70883	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98917	0.41293	-0.015872	1.7152
51088	184A1	10272	Pemetrexed	104.1162	0.21742	0.25157	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94385	49.921	0.24104	0.89509	57.7964	-0.23962	0.25967	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97118	295.576	-1	0.67317
51088	184A1	10273	Purvalanol A	15.2192	0.396	0.16035	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97753	4.2296	0.41876	1.4192	6.5968	0.17653	0.22221	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99139	4.8033	0.16441	1.2567
51088	184A1	10273	Purvalanol A	Inf	0.57908	0.0269	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95979	39.4386	0.57873	4.9004	50.8447	0.35026	0.046398	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97696	39.9644	0.34974	4.9931
51088	184A1	10262	L-779450	11.9498	0.083403	0.091607	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95387	11.9497	7.90E-07	2.3187	8.5503	-0.71097	0.16787	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96867	14.3894	-0.99999	2.1106
51088	184A1	10052	Rapamycin	Inf	0.3768	0.28095	flat fit: x = Einf	0.50144	Inf	0.3768	0	Inf	-0.33083	0.54063	flat fit: x = Einf	0.42631	Inf	-0.33083	0
51088	184A1	10274	SB-3CT	Inf	0.7509	0.03862	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88445	1000	0.1895	0.49903	391.3664	0.60259	0.059975	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88991	999.8967	-0.31185	0.51674
51088	184A1	10008	Sorafenib	2.3147	0.086332	0.32275	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98149	2.138	0.16383	4.9999	1.5662	-0.63772	0.54861	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96943	2.0487	-0.46186	2.4365
51088	184A1	10008	Sorafenib	5.872	0.077502	0.35005	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99035	4.8124	0.13053	1.5203	3.911	-0.60118	0.56977	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98996	6.3848	-0.4898	1.3933
51088	184A1	10175	Sunitinib	5.6279	0.0040042	0.24982	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99064	5.6279	2.66E-10	1.5615	4.4474	-0.9415	0.45886	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99487	8.1901	-0.99645	1.7953
51088	184A1	10175	Sunitinib	6.8999	0.012118	0.21972	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99462	6.8362	0.015424	3.3739	5.4231	-0.91384	0.41901	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99823	7.9739	-0.90849	2.6866
51088	184A1	10208	JNK-IN-5A	Inf	0.60909	0.094571	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.73719	0.91927	0.75285	4.9971	Inf	0.38555	0.15042	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.72927	0.95067	0.61426	4.999
51088	184A1	10277	Temsirolimus	2.032	0.011894	0.35582	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88136	2.032	1.28E-09	0.48952	0.69668	-0.92485	0.62044	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88223	4.3353	-1	0.60092
51088	184A1	10278	Topotecan	0.75474	0.32186	0.35309	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94595	0.23071	0.30762	0.80586	0.067143	-0.51884	0.81184	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9423	0.20306	-0.57745	0.69374
51088	184A1	10136	TPCA-1	Inf	0.60315	0.077733	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97505	2.5531	0.61922	3.1887	4.5654	0.36501	0.12926	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98372	2.6066	0.39021	2.7052
51088	184A1	10279	Trichostatin A	34.0092	0.016107	0.37726	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99726	32.3897	0.02807	1.1842	21.3478	-0.84742	0.62886	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99744	58.1273	-0.83766	0.98241
51088	184A1	10279	Trichostatin A	34.1959	0.0070407	0.36461	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99192	34.039	0.0027686	1.2073	18.7996	-0.94579	0.68101	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99693	49.9815	-0.96702	1.1008
51088	184A1	10280	Triciribine	0.2204	0.075319	0.3523	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98825	0.16497	0.12137	0.95969	0.11024	-0.66346	0.57495	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98927	0.32407	-0.63362	0.75915
51088	184A1	10280	Triciribine	0.27953	0.088987	0.34003	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99625	0.20815	0.11874	0.9196	0.087832	-0.7686	0.64217	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9956	0.23993	-0.71309	0.882
51088	184A1	10346	Valproic acid	1808.9582	0.17974	0.16643	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96091	1000	0.21663	0.95802	610.96	-0.4451	0.27239	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94432	1000	-0.32209	1.0092
51088	184A1	10281	Vinorelbine	19.7667	0.092004	0.12609	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89209	19.7667	7.90E-07	2.6654	9.617	-0.99659	0.34857	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.70041	13.2806	-1	3.4037
51088	184A1	10282	Vorinostat	340.6598	0.14667	0.27692	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9828	230.4274	0.14136	0.84997	175.3769	-0.40492	0.42114	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98597	431.5099	-0.48214	0.74984
51088	184A1	10282	Vorinostat	412.5379	0.084015	0.28758	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98796	371.9375	0.033791	0.67541	143.8278	-0.72001	0.48838	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99086	882.9224	-0.97717	0.59697
51088	184A1	10021	Tozasertib	7.6889	0.19692	0.24712	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97563	7.6889	4.11E-10	0.52274	2.4314	-0.32631	0.37248	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98117	22.9026	-1	0.48984
51088	184A1	10283	XRP44X	Inf	0.6016	0.20424	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98435	0.12967	0.62355	1.3409	0.40205	0.34573	0.33306	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98576	0.13499	0.38389	1.3378
51088	184A1	10096	ZM-447439	Inf	0.67602	0.1149	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93263	1.1553	0.66172	0.86045	Inf	0.53858	0.16073	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93546	1.2062	0.52371	0.9086
50576	184B5	10236	17-AAG	0.031655	0.030609	0.54492	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99034	0.029572	0.11717	3.9221	0.024223	-0.9385	1.1021	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99094	0.029173	-0.76449	4.9898
50576	184B5	10238	5-FU	1583.1419	0.30803	0.27837	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.66927	1000	0.072151	0.33921	Inf	-0.98246	1.1032	flat fit: x = Einf	0.32241	Inf	-0.98246	0
50576	184B5	10239	AG1024	0.2683	0.29542	0.25563	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97487	0.20208	0.37863	4.9949	0.20971	-0.1518	0.40718	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96839	0.21007	-0.0043052	4.9132
50576	184B5	10239	AG1024	0.30684	0.32508	0.22055	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96664	0.21781	0.40984	4.9985	0.22164	-0.17341	0.37651	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96109	0.22264	-0.011255	4.989
50576	184B5	10240	AS-252424	51.603	0.55116	0.079216	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.86931	51.603	2.23E-14	0.70321	24.604	0.39008	0.10062	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89788	106.4147	-1	0.7502
50576	184B5	10056	Selumetinib	0.74168	0.37671	0.30647	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98953	0.092614	0.37872	0.68084	0.14263	0.060452	0.44597	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98765	0.11605	0.065842	0.68451
50576	184B5	10343	Baicalein	Inf	0.84188	-0.00042073	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89502	188.2824	0.55401	4.9994	258.2593	0.73895	-0.0001689	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8991	173.5519	0.42549	4.7893
50576	184B5	10232	BEZ235	0.13316	0.4026	0.27701	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97368	0.093471	0.41477	4.9994	0.10035	0.10708	0.41358	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97747	0.094838	0.12303	4.9978
50576	184B5	10241	Bortezomib	0.026253	0.038922	0.64166	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99635	0.023921	0.062134	1.4264	0.015158	-0.79925	1.1456	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99249	0.031858	-0.73854	1.2213
50576	184B5	10241	Bortezomib	0.038403	0.053898	0.58082	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98222	0.034462	0.12276	2.6018	0.025447	-0.79498	1.0571	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97106	0.03678	-0.62472	2.2009
50576	184B5	10189	Bosutinib	1.0834	0.22097	0.25742	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99158	0.70488	0.19363	1.1394	0.54776	-0.28712	0.40481	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99323	0.85421	-0.33763	1.1612
50576	184B5	10242	Carboplatin	11.9048	0.024346	0.36354	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98585	11.9025	0.00010226	1.0738	5.7521	-0.90407	0.68579	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98806	14.2372	-0.93089	1.1602
50576	184B5	10243	CGC-11047	607.6999	0.02054	0.1365	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98917	603.2968	0.017853	5	486.6608	-0.95624	0.30889	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99686	602.9124	-0.95918	5
50576	184B5	10244	CGC-11144	2.3965	0.0043907	0.44418	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99939	2.379	0.0054322	1.4893	1.6408	-0.9418	0.79234	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99955	3.6369	-0.92807	1.3185
50576	184B5	10244	CGC-11144	4.7402	0.0078904	0.37549	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99896	4.6482	0.023494	2.4542	3.1264	-0.96277	0.71861	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99842	5.1466	-0.9198	2.0938
50576	184B5	10245	Cisplatin	3.0072	0.025264	0.36052	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96853	3.0072	2.59E-13	0.46601	0.013024	-1	1.2365	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96665	0.060331	-0.95855	0.69835
50576	184B5	10245	Cisplatin	Inf	0.84234	0.0075373	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89196	245.4372	0.82214	2.8787	Inf	0.71572	0.013779	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89341	193.4418	0.70772	3.7428
50576	184B5	10246	CPT-11	16.7126	0.3014	0.17501	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95285	11.4436	0.083389	0.48176	2.5193	-0.26674	0.31053	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95639	29.7411	-0.98183	0.44011
50576	184B5	10247	Docetaxel	Inf	0.69381	0.20454	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95412	0.0021809	0.67998	2.1668	0.0044257	0.41639	0.3932	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95653	0.0021811	0.38983	2.1376
50576	184B5	10247	Docetaxel	Inf	0.82103	0.10317	flat fit: x = Einf	0.18687	Inf	0.82103	0	Inf	0.72039	0.17285	flat fit: x = Einf	0.15178	Inf	0.72039	0
50576	184B5	10248	Doxorubicin	0.1956	0.0013621	0.50298	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98472	0.1956	2.35E-11	1.5317	0.11848	-0.99254	0.97146	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98846	0.22614	-0.99671	1.6963
50576	184B5	10249	Epirubicin	0.64506	0.00074673	0.45054	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95459	0.64506	5.45E-09	0.66903	0.0049663	-1	1.3137	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8641	0.034508	-1	0.56672
50576	184B5	10097	Erlotinib	1.1614	0.40813	0.28996	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97329	0.1154	0.43269	0.86849	0.19522	0.099869	0.42639	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97415	0.13169	0.14629	0.87921
50576	184B5	10097	Erlotinib	11.5016	0.44474	0.17725	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98043	1.1693	0.42456	0.8273	1.2862	0.034755	0.3031	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98122	1.315	-0.0090876	0.81286
50576	184B5	10250	Etoposide	17.2263	0.16094	0.27956	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96649	17.2263	1.47E-09	0.44618	4.0838	-0.45132	0.43992	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97375	48.8403	-1	0.44272
50576	184B5	10250	Etoposide	81.4011	0.35035	0.17104	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97716	42.8671	0.17985	0.69521	20.3853	-0.11746	0.28206	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98015	44.1306	-0.38652	0.7415
50576	184B5	10235	Everolimus	8.7756	0.18879	0.27179	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.81688	8.7756	5.47E-10	0.29368	1.6444	-0.47385	0.4018	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.82014	22.8973	-1	0.41715
50576	184B5	10251	Fascaplysin	0.27883	0.0028899	0.36887	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99931	0.27771	0.0095496	4.8012	0.22923	-0.96747	0.68399	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99947	0.36008	-0.95166	2.3602
50576	184B5	10251	Fascaplysin	0.43909	0.0066454	0.3431	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99714	0.43764	0.0046575	2.8301	0.32675	-0.96607	0.6605	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99809	0.48822	-0.96863	2.6833
50576	184B5	10098	Gefitinib	0.23915	0.32543	0.30256	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98444	0.045079	0.38895	0.90171	0.036435	-0.26665	0.56074	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98423	0.048832	-0.1454	0.87168
50576	184B5	10108	Geldanamycin	0.012087	0.094044	0.62272	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99899	0.011158	0.1082	3.0478	0.0085903	-0.75768	1.202	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99907	0.011585	-0.72563	2.9977
50576	184B5	10252	Gemcitabine	197.1906	0.21713	0.40146	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.75412	197.1906	1.30E-10	0.13413	0.3902	-0.42495	0.68939	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.74637	1000	-0.98116	0.13836
50576	184B5	10253	Glycyl-H-1152	Inf	0.68776	0.083212	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89222	930.7575	1.20E-05	0.33558	214.0579	0.5909	0.10647	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.90083	999.8807	-0.3479	0.34265
50576	184B5	10062	GSK1070916	4.1785	0.1983	0.19861	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97803	4.1785	6.88E-09	0.57025	0.66007	-0.57553	0.39258	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98296	4.6361	-1	0.5636
50576	184B5	10013	GSK461364	0.079544	0.011614	0.22989	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.69438	0.045813	0.46831	4.9998	0.17716	-0.97747	0.4641	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.74701	2.5603	-1	0.41134
50576	184B5	10257	GSK923295	10.0402	0.14301	0.15986	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.77348	10.0402	2.22E-14	0.5739	1.8249	-0.69102	0.31036	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.77588	10.8233	-1	0.61713
50576	184B5	10029	GW-5074	4.6332	0.31893	0.14349	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.986	2.9521	0.31353	2.1885	2.7649	-0.17328	0.23873	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98933	3.2219	-0.18544	2.0621
50576	184B5	10258	Ibandronate	298.5407	0.017068	0.13018	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99362	298.518	9.48E-05	2.4942	245.4628	-0.8344	0.21066	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99736	378.0956	-0.90269	2.3878
50576	184B5	10259	ICRF-193	Inf	0.74051	0.13001	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92362	0.13021	0.73116	1.0963	Inf	0.64002	0.17919	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92673	0.13599	0.62816	1.1736
50576	184B5	10228	IKK16	2.6048	0.012115	0.23137	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99269	2.6048	1.03E-07	1.9595	1.7292	-0.94888	0.46253	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99673	2.933	-0.98812	2.0642
50576	184B5	10023	Imatinib	29.25	0.0040554	0.26091	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98726	29.25	1.27E-08	2.6602	23.1472	-0.94951	0.46438	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99397	33.8805	-0.95863	2.8104
50576	184B5	10023	Imatinib	32.4034	0.0094991	0.21913	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9985	32.2436	0.0077684	3.1687	24.723	-0.95485	0.41887	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99898	35.1999	-0.95696	3.0271
50576	184B5	10261	Ixabepilone	0.18193	0.0056263	0.42996	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9685	0.18193	7.16E-12	0.51818	0.082386	-0.93054	0.71368	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95346	0.56526	-1	0.57045
50576	184B5	10261	Ixabepilone	0.5959	0.0068127	0.34471	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96748	0.5959	1.16E-11	0.70199	0.20867	-0.96692	0.63878	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96103	0.88497	-1	0.76038
50576	184B5	10051	Lapatinib	Inf	0.63204	0.099989	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97054	0.87212	0.59709	0.76437	19.5865	0.50232	0.13205	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97414	1.0104	0.44589	0.75009
50576	184B5	10263	LBH589	0.32941	0.12818	0.34162	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98259	0.23312	0.095382	0.61224	0.13299	-0.45004	0.5176	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98267	0.57784	-0.61795	0.54774
50576	184B5	10230	Lestaurtinib	0.6183	0.010469	0.32933	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99082	0.6183	1.03E-09	0.98239	0.4023	-0.88897	0.54941	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99265	1.202	-1	1.0037
50576	184B5	10264	Methotrexate	0.033292	0.13244	0.63032	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99802	0.030461	0.12681	3.2914	0.026827	-0.47107	1.0624	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9979	0.032837	-0.48543	3.3564
