Cell line	DoublingTime	Tissue	Drug	GR50 (uM)	GRmax	AOC_GR	fit r2 (GR curve)	IC50 (uM)	Emax	AUC	fit r2 (IC curve)	CDC73_del	BCL2_del	PTEN_mut
A549	32.0	Lung	gdc0941	31.0	0.72415	0.22306	0.66479	31.0	0.7161	0.78176	0.70754	0	0	0
A549	32.0	Lung	gemcitabine	0.0043409	-0.18936	0.71028	0.99919	0.0044204	0.13108	0.46275	0.99949	0	0	0
A549	32.0	Lung	irinotecan	2.4924	-0.032678	0.23207	0.99428	2.5051	0.19508	0.79968	0.99553	0	0	0
A549	32.0	Lung	lapatinib	10.5399	0.33491	0.15477	0.9801	12.36	0.40267	0.84574	0.97414	0	0	0
A549	32.0	Lung	ms275	31.0	0.98265	0.015542	-0.12168	31.0	0.98059	0.98265	-0.12259	0	0	0
A549	32.0	Lung	paclitaxel	0.019211	-0.15754	0.64315	0.99892	0.020468	0.14295	0.49438	0.99887	0	0	0
A549	32.0	Lung	pd0325901	0.028269	-0.27962	0.78776	0.99729	0.035207	0.10051	0.35597	0.99755	0	0	0
A549	32.0	Lung	rapamycin	0.0069448	0.42554	0.27402	0.99666	0.012521	0.46681	0.73527	0.9967	0	0	0
A549	32.0	Lung	thapsigargin	0.031154	-0.34541	0.46725	0.99629	0.032341	0.081024	0.65013	0.99781	0	0	0
A549	32.0	Lung	vorinostat	1.7277	-0.60596	0.25008	0.99864	1.7427	0.02586	0.81763	0.99668	0	0	0
A673	26.0	Muscle	bid1870	31.0	0.87473	0.047395	0.94101	31.0	0.836	0.93793	0.94375	0	0	0
A673	26.0	Muscle	bortezomib	0.05303	-0.73701	0.49407	0.99943	0.047255	0.0036311	0.64521	0.9975	0	0	0
A673	26.0	Muscle	crizotinib	1.617	0.70585	0.042241	0.94724	1.4801	0.64369	0.94533	0.93212	0	0	0
A673	26.0	Muscle	docetaxel	0.0082453	-0.26597	0.48292	0.9985	0.0075342	0.062304	0.61426	0.99721	0	0	0
A673	26.0	Muscle	doxorubicin	0.60949	-0.54016	0.51045	0.97269	0.52203	0.017063	0.59151	0.98985	0	0	0
A673	26.0	Muscle	erlotinib	31.0	0.88958	0.026897	0.89102	31.0	0.85447	0.96392	0.88383	0	0	0
A673	26.0	Muscle	gdc0941	31.0	0.78781	0.14683	0.71146	31.0	0.73302	0.81819	0.73725	0	0	0
A673	26.0	Muscle	gemcitabine	0.016244	-0.16397	0.51216	0.99814	0.013368	0.089328	0.54299	0.99798	0	0	0
A673	26.0	Muscle	irinotecan	0.58652	-0.17102	0.42506	0.99337	0.44538	0.087259	0.60972	0.9917	0	0	0
A673	26.0	Muscle	lapatinib	23.2667	0.55159	0.074457	0.97872	19.8933	0.49509	0.90723	0.96772	0	0	0
A673	26.0	Muscle	ms275	31.0	0.97763	0.0066594	-0.044077	31.0	0.96933	0.9911	-0.037319	0	0	0
A673	26.0	Muscle	paclitaxel	0.029893	-0.23179	0.63637	0.99914	0.028018	0.070671	0.50817	0.99769	0	0	0
A673	26.0	Muscle	pd0325901	31.0	0.77565	0.17965	0.89313	31.0	0.71929	0.77116	0.9029	0	0	0
A673	26.0	Muscle	rapamycin	31.0	0.58942	0.2081	0.99398	31.0	0.52924	0.75086	0.99346	0	0	0
A673	26.0	Muscle	thapsigargin	0.0066401	-0.53667	0.8349	0.99799	0.0063581	0.017424	0.43364	0.99714	0	0	0
A673	26.0	Muscle	vorinostat	1.3135	-0.32461	0.26247	0.99668	1.118	0.049474	0.76966	0.99517	0	0	0
ABC1	35.0	Lung	bid1870	31.0	0.89697	0.034305	0.58369	31.0	0.89691	0.96551	0.58301	1	0	0
ABC1	35.0	Lung	bortezomib	0.0062366	-0.87011	0.98164	0.99946	0.0065397	0.0036075	0.42822	0.99944	1	0	0
ABC1	35.0	Lung	crizotinib	31.0	0.91398	0.024345	-0.01547	31.0	0.91354	0.97542	-0.013716	1	0	0
ABC1	35.0	Lung	docetaxel	0.010531	-0.47795	0.48921	0.9878	0.011987	0.063101	0.64718	0.99141	1	0	0
ABC1	35.0	Lung	doxorubicin	0.18318	-0.74718	0.87648	0.99743	0.18644	0.014198	0.46333	0.99811	1	0	0
ABC1	35.0	Lung	erlotinib	31.0	0.76036	0.090283	0.84777	31.0	0.76909	0.91101	0.85218	1	0	0
ABC1	35.0	Lung	gdc0941	31.0	0.82723	0.15008	0.61886	31.0	0.8304	0.85798	0.64492	1	0	0
ABC1	35.0	Lung	gemcitabine	0.017207	-0.62659	0.67663	0.99869	0.018442	0.031672	0.56314	0.99929	1	0	0
ABC1	35.0	Lung	irinotecan	0.73014	-0.57511	0.55089	0.99869	0.77229	0.04131	0.64736	0.99665	1	0	0
ABC1	35.0	Lung	lapatinib	31.0	0.69415	0.05997	0.94773	31.0	0.71076	0.94209	0.93972	1	0	0
ABC1	35.0	Lung	ms275	31.0	0.98949	-0.018233	-0.45979	31.0	0.98922	1.0187	-0.46281	1	0	0
ABC1	35.0	Lung	paclitaxel	0.036191	-0.50607	0.72796	0.99751	0.038814	0.056307	0.51627	0.99584	1	0	0
ABC1	35.0	Lung	pd0325901	31.0	0.63728	0.27638	0.9404	31.0	0.66256	0.73791	0.93932	1	0	0
ABC1	35.0	Lung	rapamycin	31.0	0.62982	0.13424	0.93893	31.0	0.65636	0.87138	0.93822	1	0	0
ABC1	35.0	Lung	thapsigargin	0.031002	-0.082594	0.38296	0.98951	0.032801	0.20124	0.70856	0.99089	1	0	0
ABC1	35.0	Lung	vorinostat	0.81583	-0.39078	0.33657	0.99626	0.95313	0.086693	0.73582	0.99504	1	0	0
ACHN	43.0	Kidney	bid1870	31.0	0.63815	0.13182	0.84149	31.0	0.71593	0.89515	0.83172	0	0	0
ACHN	43.0	Kidney	bortezomib	0.014735	-0.89928	0.81711	0.99971	0.01717	0.0067102	0.54154	0.9996	0	0	0
ACHN	43.0	Kidney	crizotinib	1.4533	0.8233	0.022534	0.6491	1.7402	0.85651	0.98211	0.62542	0	0	0
ACHN	43.0	Kidney	docetaxel	0.058226	0.44566	0.20417	0.9654	31.0	0.58072	0.842	0.96382	0	0	0
ACHN	43.0	Kidney	doxorubicin	0.23508	-0.27605	0.5552	0.94116	0.36194	0.18241	0.61901	0.95826	0	0	0
ACHN	43.0	Kidney	erlotinib	0.16438	0.24665	0.42082	0.95473	1.865	0.45317	0.68196	0.96	0	0	0
ACHN	43.0	Kidney	gdc0941	31.0	0.6438	0.30239	0.68097	31.0	0.72006	0.7696	0.70593	0	0	0
ACHN	43.0	Kidney	gemcitabine	0.0020595	0.16023	0.61052	0.98575	0.0058328	0.40181	0.55355	0.98496	0	0	0
ACHN	43.0	Kidney	irinotecan	1.088	-0.20814	0.36438	0.99305	1.4857	0.21195	0.7495	0.99066	0	0	0
ACHN	43.0	Kidney	lapatinib	1.0231	0.38311	0.30654	0.96257	31.0	0.53926	0.76488	0.96328	0	0	0
ACHN	43.0	Kidney	ms275	31.0	0.98696	0.030087	-0.031531000000000003	31.0	0.9891	0.9758	-0.029999	0	0	0
ACHN	43.0	Kidney	paclitaxel	0.094469	0.36887	0.30397	0.99025	31.0	0.53	0.77137	0.98834	0	0	0
ACHN	43.0	Kidney	pd0325901	1.9274	0.28627	0.39243	0.92542	22.8166	0.47755	0.69688	0.929	0	0	0
ACHN	43.0	Kidney	rapamycin	31.0	0.4662	0.24592	0.97851	31.0	0.5946	0.80913	0.97989	0	0	0
ACHN	43.0	Kidney	thapsigargin	0.048028	-0.10167	0.37687	0.98614	0.07534	0.26181	0.7303	0.98347	0	0	0
ACHN	43.0	Kidney	vorinostat	1.4993	-0.57289	0.295	0.98505	2.0799	0.07539	0.79428	0.97923	0	0	0
AGS	24.0	Stomach	bid1870	31.0	0.91165	-0.010979	0.38371	31.0	0.87324	1.0089	0.50976	0	1	0
AGS	24.0	Stomach	bortezomib	0.096498	-0.61417	0.34722	0.99541	0.093713	0.0071794	0.7443	0.99536	0	1	0
AGS	24.0	Stomach	crizotinib	3.8336	0.78327	0.052491	0.69162	3.0997	0.70887	0.92535	0.63916	0	1	0
AGS	24.0	Stomach	docetaxel	0.020945	0.22777	0.24774	0.9814	0.016226	0.23134	0.72754	0.97895	0	1	0
AGS	24.0	Stomach	doxorubicin	0.34423	-0.21352	0.57557	0.97774	0.27041	0.06081	0.50501	0.99028	0	1	0
AGS	24.0	Stomach	erlotinib	31.0	0.82699	0.045582	0.89633	31.0	0.76229	0.9344	0.90786	0	1	0
AGS	24.0	Stomach	gdc0941	31.0	0.82447	0.16609	0.56679	31.0	0.75914	0.7845	0.59506	0	1	0
AGS	24.0	Stomach	gemcitabine	31.0	0.49731	0.31785	0.98069	0.0059571	0.41961	0.62002	0.98654	0	1	0
AGS	24.0	Stomach	irinotecan	9.3481	0.27558	0.086678	0.98108	7.1963	0.25944	0.89473	0.98246	0	1	0
AGS	24.0	Stomach	lapatinib	10.2258	0.12112	0.079988	0.98513	9.0164	0.17614	0.90795	0.97854	0	1	0
AGS	24.0	Stomach	ms275	31.0	0.94009	0.023182	0.21872	31.0	0.9128	0.96589	0.21841	0	1	0
AGS	24.0	Stomach	paclitaxel	0.035789	0.094747	0.47016	0.99196	0.029248	0.164	0.52419	0.988	0	1	0
AGS	24.0	Stomach	pd0325901	0.42957	0.097604	0.46451	0.9911	0.22284	0.16529	0.49401	0.99401	0	1	0
AGS	24.0	Stomach	rapamycin	31.0	0.61408	0.20744	0.95509	31.0	0.52563	0.73376	0.96185	0	1	0
AGS	24.0	Stomach	thapsigargin	0.055888	-0.071089	0.33163	0.99353	0.048707	0.10019	0.68907	0.98802	0	1	0
AGS	24.0	Stomach	vorinostat	2.8161	-0.34874	0.1665	0.99529	2.3846	0.034528	0.84481	0.98826	0	1	0
AMO1	28.0	Blood	bid1870	31.0	1.05	-0.049394	-1243.5419	31.0	1.05	1.05	-Inf	0	0	0
AMO1	28.0	Blood	bortezomib	0.051769	-0.83407	0.5877	0.99858	0.057104	0.0016597	0.66217	0.99721	0	0	0
AMO1	28.0	Blood	crizotinib	31.0	0.97816	-0.017189	-0.1233	31.0	0.97216	1.0184	-0.079059	0	0	0
AMO1	28.0	Blood	docetaxel	0.0080306	-0.65197	0.62264	0.96684	0.0064182	0.011149	0.56733	0.96406	0	0	0
AMO1	28.0	Blood	doxorubicin	0.23286	-0.80834	0.79784	0.9982	0.21718	0.0024043	0.49199	0.99903	0	0	0
AMO1	28.0	Blood	erlotinib	31.0	0.94189	0.0031106	0.38138	31.0	0.92698	0.99554	0.4062	0	0	0
AMO1	28.0	Blood	gdc0941	31.0	0.92339	0.063597	0.53071	31.0	0.90444	0.92291	0.53755	0	0	0
AMO1	28.0	Blood	gemcitabine	0.0098265	-0.32682	0.65573	0.99943	0.0091305	0.06081	0.48298	0.99933	0	0	0
AMO1	28.0	Blood	irinotecan	1.3079	-0.38778	0.37588	0.99914	1.2318	0.04764	0.69729	0.99832	0	0	0
AMO1	28.0	Blood	lapatinib	31.0	0.83809	-0.0081733	0.7795	31.0	0.80486	1.0089	0.79178	0	0	0
AMO1	28.0	Blood	ms275	31.0	0.98403	-0.033423	-1.503	31.0	0.97959	1.0365	-1.4619	0	0	0
AMO1	28.0	Blood	paclitaxel	0.016935	-0.65882	0.91779	0.99961	0.016063	0.010593	0.40841	0.99941	0	0	0
AMO1	28.0	Blood	pd0325901	20.4979	0.50073	0.31646	0.98532	3.2959	0.47783	0.65326	0.98718	0	0	0
AMO1	28.0	Blood	rapamycin	31.0	0.66454	0.11202	0.98236	31.0	0.62368	0.87241	0.98049	0	0	0
AMO1	28.0	Blood	thapsigargin	0.050996	-0.56375	0.45392	0.99706	0.049455	0.019931	0.67127	0.99255	0	0	0
AMO1	28.0	Blood	vorinostat	1.09	-0.66069	0.34532	0.99899	1.0375	0.010444	0.75226	0.99614	0	0	0
AN3CA	69.0	Uterus	bid1870	31.0	0.85898	-0.023819	0.050634	31.0	0.92654	1.0319	-0.50502	0	0	1
AN3CA	69.0	Uterus	bortezomib	0.067029	-0.98373	0.59958	0.994	0.083164	0.0066001	0.69734	0.99354	0	0	1
AN3CA	69.0	Uterus	crizotinib	1.4499	0.6841	0.0077511	0.92604	31.0	0.83578	1.0005	0.85011	0	0	1
AN3CA	69.0	Uterus	docetaxel	0.0021892	-0.363	0.68486	0.9765	0.0051221	0.30304	0.65641	0.97145	0	0	1
AN3CA	69.0	Uterus	doxorubicin	0.28012	-0.97493	0.87825	0.98415	0.52969	0.01036	0.55518	0.98293	0	0	1
AN3CA	69.0	Uterus	erlotinib	11.0301	0.46842	0.13592	0.69726	31.0	0.72442	0.93081	0.69132	0	0	1
AN3CA	69.0	Uterus	gdc0941	0.10846	0.13015	0.5251	0.72447	31.0	0.55122	0.72922	0.72706	0	0	1
AN3CA	69.0	Uterus	gemcitabine	0.084775	0.41261	0.28988	0.95091	31.0	0.69571	0.84985	0.94936	0	0	1
AN3CA	69.0	Uterus	irinotecan	9.7816	0.33751	0.1532	0.93402	31.0	0.65716	0.92793	0.89746	0	0	1
AN3CA	69.0	Uterus	lapatinib	9.9585	0.21895	0.11671	0.97901	31.0	0.59649	0.93949	0.97874	0	0	1
AN3CA	69.0	Uterus	ms275	31.0	0.83129	0.15221	0.082127	31.0	0.91215	0.92072	0.081752	0	0	1
AN3CA	69.0	Uterus	paclitaxel	0.0064522	-0.5739	1.0263	0.99595	0.014642	0.1992	0.47613	0.99604	0	0	1
AN3CA	69.0	Uterus	pd0325901	1.7257	0.21068	0.28554	0.9433	31.0	0.59227	0.85235	0.94219	0	0	1
AN3CA	69.0	Uterus	rapamycin	0.0019397	0.20879	0.37173	0.92634	31.0	0.59131	0.81201	0.91402	0	0	1
AN3CA	69.0	Uterus	thapsigargin	0.019096	-0.82939	0.70947	0.99588	0.027138	0.076648	0.64465	0.99445	0	0	1
AN3CA	69.0	Uterus	vorinostat	1.155	-0.72567	0.35354	0.99287	2.0126	0.12582	0.82316	0.98998	0	0	1
ASPC1	50.0	Pancreas	bid1870	31.0	0.99407	0.016727	-9.1906e-8	31.0	0.99573	0.98806	-0.019323	0	1	0
ASPC1	50.0	Pancreas	bortezomib	0.021993	-0.23067	0.51181	0.99873	0.029121	0.25265	0.68202	0.99888	0	1	0
ASPC1	50.0	Pancreas	crizotinib	1.3736	0.61232	0.062584	0.94027	2.5797	0.73324	0.95599	0.93526	0	1	0
ASPC1	50.0	Pancreas	docetaxel	0.011378	0.10655	0.33697	0.99085	0.029286	0.42642	0.7828	0.98654	0	1	0
ASPC1	50.0	Pancreas	doxorubicin	0.41559	-0.18642	0.51332	0.97601	0.64226	0.27384	0.67961	0.98301	0	1	0
ASPC1	50.0	Pancreas	erlotinib	7.2262	0.48186	0.22866	0.97489	31.0	0.64935	0.84203	0.97409	0	1	0
ASPC1	50.0	Pancreas	gdc0941	31.0	0.64056	0.24687	0.64696	31.0	0.7518	0.83126	0.66345	0	1	0
ASPC1	50.0	Pancreas	gemcitabine	0.044565	0.10273	0.34164	0.99825	0.14895	0.4243	0.77416	0.998	0	1	0
ASPC1	50.0	Pancreas	irinotecan	10.5805	0.27571	0.11393	0.97137	22.9711	0.52336	0.92369	0.96537	0	1	0
ASPC1	50.0	Pancreas	lapatinib	5.6403	0.17804	0.18936	0.98545	15.2992	0.46664	0.8715	0.98265	0	1	0
ASPC1	50.0	Pancreas	ms275	31.0	0.94066	0.069685	-0.27042	31.0	0.95756	0.95026	-0.27284	0	1	0
ASPC1	50.0	Pancreas	paclitaxel	0.017676	0.033111	0.55044	0.99297	0.055863	0.38627	0.64123	0.99329	0	1	0
ASPC1	50.0	Pancreas	pd0325901	0.014752	-0.1172	0.80024	0.98791	0.083597	0.308	0.48561	0.98854	0	1	0
ASPC1	50.0	Pancreas	rapamycin	31.0	0.62523	0.20584	0.94955	31.0	0.74171	0.85647	0.94862	0	1	0
ASPC1	50.0	Pancreas	thapsigargin	0.027089	0.010456	0.39353	0.99658	0.048024	0.37413	0.74619	0.99612	0	1	0
ASPC1	50.0	Pancreas	vorinostat	1.9307	-0.35649	0.23118	0.99182	3.4094	0.19536	0.85063	0.98957	0	1	0
AU565	55.0	Breast	bid1870	31.0	1.0059	-0.019091	-0.3612	31.0	1.0039	1.018	-0.42224	1	0	0
AU565	55.0	Breast	bortezomib	0.0073934	-0.87674	0.92403	0.99495	0.010283	0.026045	0.49945	0.99664	1	0	0
AU565	55.0	Breast	crizotinib	31.0	0.97143	0.014908	-0.010109	31.0	0.98134	0.99111	-0.0092309	1	0	0
AU565	55.0	Breast	docetaxel	0.0081436	-0.43339	0.55302	0.99856	0.010112	0.19184	0.68768	0.99604	1	0	0
AU565	55.0	Breast	doxorubicin	0.27318	-0.93456	0.77184	0.99365	0.42097	0.01137	0.58538	0.99434	1	0	0
AU565	55.0	Breast	erlotinib	3.3254	0.028937	0.17663	0.89572	8.9735	0.41893	0.89172	0.88626	1	0	0
AU565	55.0	Breast	gdc0941	0.078763	0.51328	0.41475	0.63334	31.0	0.69415	0.74763	0.65268	1	0	0
AU565	55.0	Breast	gemcitabine	0.0065081	-0.45045	0.75794	0.99534	0.0097745	0.18432	0.56809	0.99308	1	0	0
AU565	55.0	Breast	irinotecan	0.87619	-0.5597	0.46102	0.99732	1.3487	0.1379	0.73981	0.99473	1	0	0
AU565	55.0	Breast	lapatinib	0.20278	-0.91423	0.76627	0.97774	0.34767	0.016202	0.57048	0.98618	1	0	0
AU565	55.0	Breast	ms275	31.0	0.9963	-0.019208	-0.35563	31.0	0.99758	1.0159	-0.4204	1	0	0
AU565	55.0	Breast	paclitaxel	0.018294	-0.46824	0.80915	0.99698	0.022603	0.17655	0.54378	0.99672	1	0	0
AU565	55.0	Breast	pd0325901	28.3052	0.83727	-0.022279	0.58686	31.0	0.89485	1.0257	0.37263	1	0	0
AU565	55.0	Breast	rapamycin	0.035641	0.39766	0.19406	0.95954	31.0	0.62556	0.87932	0.95072	1	0	0
AU565	55.0	Breast	thapsigargin	0.095118	-0.67165	0.3918	0.99615	0.11265	0.093923	0.7849	0.99307	1	0	0
AU565	55.0	Breast	vorinostat	0.67001	-0.93024	0.45877	0.99098	0.97671	0.012363	0.7446	0.99268	1	0	0
BCPAP	30.0	Thyroid	bid1870	31.0	0.94954	-9.3946e-4	0.53071	31.0	0.94051	1.0013	0.52115	0	0	0
BCPAP	30.0	Thyroid	bortezomib	0.092938	-0.70386	0.41921	0.99968	0.090002	0.010212	0.72744	0.99888	0	0	0
BCPAP	30.0	Thyroid	crizotinib	31.0	0.87779	0.046804	0.65863	31.0	0.85957	0.94502	0.65412	0	0	0
BCPAP	30.0	Thyroid	docetaxel	0.0034121	-0.18981	0.57209	0.99603	0.0033546	0.11432	0.53633	0.99575	0	0	0
BCPAP	30.0	Thyroid	doxorubicin	0.55335	-0.53097	0.57263	0.99368	0.52086	0.030791	0.59707	0.99031	0	0	0
BCPAP	30.0	Thyroid	erlotinib	31.0	0.95317	0.0033851	0.51845	31.0	0.94472	0.99618	0.51226	0	0	0
BCPAP	30.0	Thyroid	gdc0941	31.0	0.87553	0.095979	0.70693	31.0	0.85709	0.8909	0.71844	0	0	0
BCPAP	30.0	Thyroid	gemcitabine	0.0064373	-0.42921	0.69042	0.99065	0.0063358	0.049325	0.4661	0.9972	0	0	0
BCPAP	30.0	Thyroid	irinotecan	0.97975	-0.062266	0.35772	0.98124	0.86707	0.16237	0.67226	0.98376	0	0	0
BCPAP	30.0	Thyroid	lapatinib	10.1678	0.34777	0.057646	0.99469	10.245	0.3878	0.9433	0.99146	0	0	0
BCPAP	30.0	Thyroid	ms275	31.0	0.97473	-0.027656	-0.41914	31.0	0.96995	1.0286	-0.34525	0	0	0
BCPAP	30.0	Thyroid	paclitaxel	0.010702	-0.24293	0.74597	0.9922	0.010854	0.097152	0.42882	0.99561	0	0	0
BCPAP	30.0	Thyroid	pd0325901	0.13042	0.28772	0.52619	0.96997	0.12384	0.34762	0.48437	0.96674	0	0	0
BCPAP	30.0	Thyroid	rapamycin	31.0	0.69689	0.18363	0.9671	31.0	0.67405	0.79836	0.96413	0	0	0
BCPAP	30.0	Thyroid	thapsigargin	0.01226	-0.27819	0.57658	0.99352	0.01199	0.086644	0.56169	0.99472	0	0	0
BCPAP	30.0	Thyroid	vorinostat	2.3112	-0.5476	0.24604	0.99249	2.1171	0.028235	0.78736	0.98301	0	0	0
BEN	45.0	Lung	bid1870	31.0	1.0258	-0.035113	-5.7537	31.0	1.0208	1.0297	-4.6874	0	0	0
BEN	45.0	Lung	bortezomib	0.083647	-0.43671	0.37871	0.99127	0.12361	0.13168	0.74963	0.99088	0	0	0
BEN	45.0	Lung	crizotinib	31.0	0.95139	0.0041865	0.28875	31.0	0.9614	0.99673	0.28945	0	0	0
BEN	45.0	Lung	docetaxel	31.0	0.5616	0.10736	0.98176	31.0	0.67307	0.92037	0.97786	0	0	0
BEN	45.0	Lung	doxorubicin	4.0143	-0.11674	0.19802	0.99437	5.9725	0.27045	0.86208	0.99195	0	0	0
BEN	45.0	Lung	erlotinib	31.0	0.92365	0.0202	0.53266	31.0	0.93963	0.98398	0.53081	0	0	0
BEN	45.0	Lung	gdc0941	31.0	0.98416	-0.0043632	0.22019	31.0	0.98736	1.0048	0.15893	0	0	0
BEN	45.0	Lung	gemcitabine	31.0	0.60508	0.15294	0.9512	31.0	0.70331	0.88223	0.95069	0	0	0
BEN	45.0	Lung	irinotecan	31.0	0.76904	0.031237	0.84599	31.0	0.82174	0.97568	0.83991	0	0	0
BEN	45.0	Lung	lapatinib	29.5392	0.57695	0.06444	0.98511	31.0	0.68369	0.95056	0.98322	0	0	0
BEN	45.0	Lung	ms275	31.0	0.98836	-0.018676	-0.87184	31.0	0.9907	1.0158	-0.82615	0	0	0
BEN	45.0	Lung	paclitaxel	31.0	0.55062	0.20368	0.98291	31.0	0.66552	0.84801	0.98233	0	0	0
BEN	45.0	Lung	pd0325901	31.0	0.71499	0.14988	0.7313	31.0	0.78194	0.88321	0.7298	0	0	0
BEN	45.0	Lung	rapamycin	0.0067686	0.38283	0.26588	0.99032	31.0	0.55409	0.80422	0.99005	0	0	0
BEN	45.0	Lung	thapsigargin	0.15716	-0.27089	0.21095	0.9925	0.19522	0.19898	0.87037	0.98413	0	0	0
BEN	45.0	Lung	vorinostat	2.9184	-0.37975	0.16931	0.99215	3.9435	0.15363	0.88597	0.98704	0	0	0
BFTC909	33.0	Kidney	bid1870	31.0	0.8965	0.011403	0.34526	31.0	0.89053	0.98701	0.35074	0	0	0
BFTC909	33.0	Kidney	bortezomib	0.058176	-0.80561	0.48637	0.99918	0.059067	0.0061836	0.68653	0.99856	0	0	0
BFTC909	33.0	Kidney	crizotinib	31.0	0.85883	0.029549	0.43159	31.0	0.85239	0.96878	0.42098	0	0	0
BFTC909	33.0	Kidney	docetaxel	0.006463	0.20169	0.38029	0.99016	0.0075556	0.32908	0.6663	0.99333	0	0	0
BFTC909	33.0	Kidney	doxorubicin	0.34726	-0.66034	0.63077	0.99726	0.38424	0.020894	0.54246	0.9941	0	0	0
BFTC909	33.0	Kidney	erlotinib	31.0	0.90621	0.0215	0.070217	31.0	0.90051	0.97673	0.067453	0	0	0
BFTC909	33.0	Kidney	gdc0941	0.34205	0.4587	0.30474	0.62415	31.0	0.50229	0.71863	0.63762	0	0	0
BFTC909	33.0	Kidney	gemcitabine	0.015688	-0.017484	0.46173	0.993	0.017601	0.21208	0.62279	0.99316	0	0	0
BFTC909	33.0	Kidney	irinotecan	3.4657	-0.22866	0.23402	0.97094	3.3378	0.12508	0.80247	0.96448	0	0	0
BFTC909	33.0	Kidney	lapatinib	31.0	0.61665	0.073749	0.95144	31.0	0.62859	0.926	0.94142	0	0	0
BFTC909	33.0	Kidney	ms275	31.0	0.85451	0.033674	0.66155	31.0	0.84808	0.96445	0.65036	0	0	0
BFTC909	33.0	Kidney	paclitaxel	0.021593	0.11561	0.54832	0.97868	0.024668	0.27981	0.5435	0.97627	0	0	0
BFTC909	33.0	Kidney	pd0325901	31.0	0.61115	0.21021	0.84842	31.0	0.62393	0.78677	0.84367	0	0	0
BFTC909	33.0	Kidney	rapamycin	31.0	0.56259	0.19027	0.97122	31.0	0.58364	0.81135	0.97202	0	0	0
BFTC909	33.0	Kidney	thapsigargin	0.047179	-0.065497	0.35781	0.99474	0.050912	0.19012	0.70503	0.99107	0	0	0
BFTC909	33.0	Kidney	vorinostat	2.3377	-0.37561	0.20442	0.99209	2.4139	0.078873	0.83222	0.98453	0	0	0
BHY	51.0	Head and Neck	bid1870	31.0	0.69203	0.10821	0.92663	31.0	0.78972	0.92551	0.92666	0	1	0
BHY	51.0	Head and Neck	bortezomib	0.029459	-0.96005	0.72387	0.99906	0.035324	0.0039868	0.61549	0.99894	0	1	0
BHY	51.0	Head and Neck	crizotinib	31.0	0.85251999999999994	0.031005	0.66953	31.0	0.8975	0.97833	0.66347	0	1	0
BHY	51.0	Head and Neck	docetaxel	0.006653	0.040456	0.39534	0.99119	0.019214	0.3975	0.74461	0.99163	0	1	0
BHY	51.0	Head and Neck	doxorubicin	0.47249	-0.6151	0.61971	0.99238	0.72905	0.097639	0.63343	0.99268	0	1	0
BHY	51.0	Head and Neck	erlotinib	0.20933	-0.031916	0.41657	0.97669	0.71838	0.35903	0.73237	0.97771	0	1	0
BHY	51.0	Head and Neck	gdc0941	31.0	0.66023	0.18558	0.82107	31.0	0.76885	0.87623	0.82387	0	1	0
BHY	51.0	Head and Neck	gemcitabine	0.011389	-0.11801	0.55586	0.99862	0.022355	0.31479	0.65044	0.99826	0	1	0
BHY	51.0	Head and Neck	irinotecan	0.64321	-0.52642	0.49228	0.98634	1.1087	0.13084	0.69821	0.98628	0	1	0
BHY	51.0	Head and Neck	lapatinib	0.96106	0.0034413	0.34564	0.99304	3.0588	0.37768	0.77577	0.99262	0	1	0
BHY	51.0	Head and Neck	ms275	31.0	0.95841	-0.012747	0.16797	31.0	0.97077	1.0117	0.06918	0	1	0
BHY	51.0	Head and Neck	paclitaxel	0.021893	-0.054218	0.5732	0.99568	0.041897	0.34741	0.63722	0.9953	0	1	0
BHY	51.0	Head and Neck	pd0325901	1.8859	0.34614	0.33827	0.95956	31.0	0.57182	0.7727	0.95761	0	1	0
BHY	51.0	Head and Neck	rapamycin	0.018357	0.41524	0.26808	0.9721	31.0	0.61369	0.81926	0.9696	0	1	0
BHY	51.0	Head and Neck	thapsigargin	0.02621	-0.69098	0.63183	0.99542	0.030235	0.071615	0.64564	0.99533	0	1	0
BHY	51.0	Head and Neck	vorinostat	1.8604	-0.23447	0.22915	0.9952	3.6091	0.25775	0.85483	0.9915	0	1	0
BOKU	68.0	Cervix	bid1870	31.0	0.83976	0.04149	0.10053	31.0	0.91537	0.9848	0.15177	NaN	NaN	NaN
BOKU	68.0	Cervix	bortezomib	0.094073	-0.90254	0.42534	0.99709	0.1317	0.040793	0.79122	0.99316	NaN	NaN	NaN
BOKU	68.0	Cervix	crizotinib	31.0	1.003	-0.034542	-2.0259	31.0	1.0016	1.0315	-2.0074	NaN	NaN	NaN
BOKU	68.0	Cervix	docetaxel	31.0	0.56783	0.048123	0.69378	31.0	0.77277	0.98797	0.62508	NaN	NaN	NaN
BOKU	68.0	Cervix	doxorubicin	0.37768	-0.46195	0.696	0.96061	0.54621	0.24903	0.64053	0.95857	NaN	NaN	NaN
BOKU	68.0	Cervix	erlotinib	31.0	0.71563	0.11687	0.18874	31.0	0.85011	0.93827	0.18831	NaN	NaN	NaN
BOKU	68.0	Cervix	gdc0941	31.0	0.62483	0.26777	0.39264	31.0	0.80255	0.85906	0.39297	NaN	NaN	NaN
BOKU	68.0	Cervix	gemcitabine	0.0088197	-0.26452	0.60371	0.98849	0.019209	0.34672	0.69127	0.98435	NaN	NaN	NaN
